标题,行政区,地标,具体位置,地址,建筑面积,万/月,元每平方米每天,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
月销9999+，外卖繁华商圈，带证转让，可明火。,天河,岗顶,临街门面,逢源公馆,100.0,1.05,3.5,"""乡镇""",113.24938683742163,23.12933255631759,113.25586948122812,23.135317650859997
车陂江夏大街8号，房东直租,天河,车陂,临街门面?1层,车陂江夏大街8号,55.0,3200.0,1.94,"""门址""",113.40254406410858,23.121557378351647,113.40895760037349,23.127890960459426
临食街旺铺，忍痛转让，外行不懂经营,天河,黄村,商业街店铺,壹嘉壹广场-停车场,500.0,2.3,1.53,"""购物""",113.41788137305866,23.13287505200149,113.42432085852771,23.139072802238414
公寓小区出入口，学校旁边，拐角位,天河,棠东,社区底商?1层,棠东三担街,54.0,5150.0,3.18,"""道路""",113.39267644757638,23.133456222628174,113.3990928106048,23.139767762655315
急转电玩店，中，多人流，回头客,天河,体育西路,商业街店铺,六运二街,66.0,9500.0,4.8,"""道路""",113.33138766773682,23.13598575991665,113.33793149581457,23.141675946885237
【急】体育西热门电玩店（整转/空转）,天河,体育西路,商业街店铺?2层,六运二街,66.0,9500.0,4.8,"""道路""",113.33138766773682,23.13598575991665,113.33793149581457,23.141675946885237
南国公馆 不能明火餐饮 中介勿扰,天河,珠江新城东,临街门面?1层,南国公馆,69.0,4.8,23.19,"""地产小区""",113.34378248715939,23.131543625774069,113.35033099266039,23.137206255130278
营业中肠粉店客源稳定孩子上学陪读急转,天河,东圃,社区底商,旭景家园-B区,25.0,3600.0,4.8,"""地产小区""",113.40984198789978,23.133630033277155,113.4162623559936,23.139922152584913
南国公馆商铺招租 中介勿扰,天河,珠江新城东,社区底商,南国公馆,30.0,2.7,30.0,"""地产小区""",113.34378248715939,23.131543625774069,113.35033099266039,23.137206255130278
房东直租，临街商铺，光线充足，位于居民住宅区，饮食免谈。,天河,龙洞,临街门面?1层,北燕里-5号楼,45.0,3500.0,2.59,"""楼号""",113.37359419278697,23.208190542575794,113.38009252539242,23.21425649828319
五金店带货整店转让，老板娘一个人忙不过来，慢转,天河,黄村,临街门面?1层,方圆五金店,50.0,5500.0,3.67,"""购物""",113.41262826209916,23.130753238314676,113.41905391279933,23.137017776372127
出租广州市天河区中山大道高新科技工业园建华路3号B栋1-4层,天河,中山大道,其他?1-4层,建华路3号,909.88,1.4,0.51,"""门址""",113.32255975000152,23.03228750146697,113.32909428327143,23.038078134234863
高地大街主街道上，位置好，人流量大,天河,车陂,临街门面?1层,高地大街,40.0,7000.0,5.83,"""道路""",113.40292377784752,23.122883919420095,113.40933696784153,23.129216427618876
村口商铺（双证齐全）价格面议，下午2点后联系,天河,石牌,档口摊位?1层,石牌东福里-1号楼,50.0,5800.0,3.87,"""楼号""",113.34991872226547,23.13508124360278,113.35646006918565,23.140782172026083
广州自动售货微超 无需人员看管 有意向开店咨询,天河,长兴,商业街店铺?1层,广东省广州市天河区体育东路36号,20.0,700.0,1.17,"""门址""",113.335298081451,23.13591322935136,113.34184673178402,23.141579665412903
面临马路 不限行业 地铁公交  华南植物园商圈,天河,龙洞,商业街店铺,三宝食府,200.0,9999.0,1.67,"""餐饮""",113.36517635151685,23.188763855824605,113.37171328860897,23.19468286920602
智慧城地铁站附近商圈，万科楼盘,天河,岑村,临街门面?1层,万科云城,60.0,7300.0,4.06,"""乡镇""",113.27747721003155,23.19968681897585,113.2839253434374,23.206027198472574
做清吧的 诚意转让 里面环境干净工业风,天河,龙洞,临街门面?1层,迎龙路167号,200.0,3.6,6.0,"""门址""",113.37055351846725,23.204481409958537,113.37706572716755,23.21049417742991
员村旺铺出租/中介勿扰,天河,员村,临街门面?1层,员村新街16号,33.0,1.28,12.93,"""门址""",113.37140196802116,23.12526900107832,113.37787788164065,23.131290070079769
之前两个人合伙做不来     所以现在想转让,天河,天平架,临街门面?1层,牛利岗大街38号,50.0,1700.0,1.13,"""门址""",113.33034177063189,23.1764245475147,113.33691744615556,23.182130148527283
转让天河珠江新城日营业额6000*中商业街店铺,天河,珠江新城中,商业街店铺?1-3层,富力盈通大厦,31.0,9151.0,9.84,"""商务大厦""",113.32840241886705,23.13186200610436,113.33493990475106,23.137578822155203
出租天河北临街110方餐饮商铺,天河,天河北,商业街店铺?1层,天河汇商业广场,110.0,3.4,10.31,"""购物""",113.32379429126347,23.145214015919913,113.33032649411158,23.150986467001247
出租天河北天河汇商业广场一楼中庭空置区域（约1000方）,天河,天河北,购物百货中心?1层,天河汇商业广场,1000.0,180.0,0.01,"""购物""",113.32379429126347,23.145214015919913,113.33032649411158,23.150986467001247
天河区中山大道临街一线旺铺超阔门面，一手业主出租，无中介费,天河,棠下,商业街店铺?1层,枫叶路8号,350.0,10.5,10.0,"""门址""",113.3734290842343,23.140932782533885,113.37990021446073,23.146990160123186
低价转租、珠江新城兴盛路旺铺 免中介,天河,珠江新城中,商业街店铺,兴盛路12号,58.0,2.0,11.49,"""门址""",113.29031615169812,23.34906519950972,113.2967471242915,23.3553548379731
天河北外卖旺铺、周边写字楼学校较多、非常适合做外卖,天河,林和,商业街店铺,天河北,40.0,2100.0,1.75,"""商圈""",113.33788924369368,23.145899974074678,113.34444506917102,23.151559341503409
盈彩美居8年老店！会员多，中介勿扰！,天河,珠村,临街门面,艾玛造型(盈溪路店),92.0,2.0,7.25,"""休闲娱乐""",113.42596899722344,23.121323892456318,113.43243685608315,23.127391590875829
档口位于天河区盈彩美居中心地段！中介勿扰！,天河,珠村,社区底商?1层,盈溪路70号,90.0,2.0,7.41,"""门址""",113.42593872432777,23.12138712479808,113.43240644728476,23.127455344714215
经营中旺铺、成熟小区，会员3000多,天河,天河,临街门面,盈溪路70号,92.0,2.0,7.25,"""门址""",113.42593872432777,23.12138712479808,113.43240644728476,23.127455344714215
店主自转，可以转租也可以顶手（顶手费低，租金低）。,天河,石牌,档口摊位?1层,九州手撕大排骨(天河岗顶店),35.0,2300.0,2.19,"""餐饮""",113.37208683614174,22.95629113380521,113.37859787433851,22.96233197892345
店主自转，租金便宜可办双证企业证,天河,石牌,档口摊位?1层,秘制排骨迎龙大街店,35.0,3500.0,3.33,"""餐饮""",113.34896831503623,23.137243697807287,113.35551200985435,23.142936742310114
珠江新城五星酒店中皮肤管理中心转让/或寻求合作伙伴,天河,珠江新城中,写字楼配套,威珀斯酒店,200.0,2.0,3.33,"""宾馆""",113.32460833571635,23.13049118723306,113.33113679664554,23.13625177125275
社区咖啡店转让（个人直转）,天河,小新塘,临街门面?1层,LITTLE FLAG CAFE小红旗咖啡(天河智慧城店),28.0,6000.0,7.14,"""工业园区""",113.40877848400686,23.16911752527298,113.41522519358304,23.175424279558464
【旺铺转让】靠近地铁口，人流量大，靠近服装城,天河,沙河,商业街店铺?1层,水荫路128号,60.0,1.35,7.5,"""门址""",113.31543403137653,23.152649041394086,113.32194617105077,23.158552114682878
兰亭盛荟是天河金融商圈,天河,中山大道,商业街店铺?1层,兰亭盛荟,60.0,1.2,6.67,"""地产小区""",113.41354300659967,23.119453996285548,113.41997368291115,23.12570881785562
临街，30-150方,天河,天河智慧城,临街门面?1层,广东省广州市天河区云溪路2号,50.0,1500.0,1.0,"""门址""",113.38220804431932,23.17030122480894,113.38867664044632,23.176506200241336
员村商铺创意园临街复式 餐饮文创零售画廊,天河,员村,其他?1层,超级城市客厅T.I.T&amp;amp;TIMETABLE,300.0,6.6,7.33,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
外卖餐饮档口无进场费,天河,石牌,社区底商?1层,朝阳大街42号,35.0,4500.0,4.29,"""门址""",113.34926727110985,23.1383844803783,113.35581093534805,23.144080064667255
新店人手不足无奈转让,天河,天河客运站,商业街店铺,羊小邪精品烤串,31.0,3511.0,3.78,"""餐饮""",113.35008733420965,23.180797570859423,113.35666476320862,23.186507410055169
东圃大马路与中山大道交界处,天河,东圃,临街门面?1层,东圃大马路,16.0,3.0,62.5,"""道路""",113.40584785211208,23.12007535912587,113.41226470756871,23.12639628455377
吉山下街附近鲜花店 因有其他发展便宜转 宝妈非常适合,天河,珠吉,临街门面?1层,菜鸟驿站(广州天河吉山下街54号店),40.0,900.0,0.75,"""门址""",113.43818676063005,23.133256821985424,113.44469629413757,23.13911143181489
房子在天河客运站附近商铺，长湴西街大路边档口，人流量不是问题,天河,长湴,临街门面?1层,长湴西大街,30.0,2200.0,2.44,"""道路""",113.35702009681116,23.176512006075798,113.36357870397709,23.18230131852558
购物综合体 餐饮招商 楼上 条件面谈（品牌佳，可放宽条件）,天河,东圃,购物百货中心,三溪,636.0,1.91,1.0,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
周边大量上班族 住房  公交  酒吧  商业街,天河,珠村,商业街店铺,珠村大塘边街,30.0,3500.0,3.89,"""村庄""",113.42619504329154,23.126889106204819,113.43266197460558,23.132952508604029
中央厨房 A牌照并有集体配送证 单班生产5千人 证件一并转让,天河,车陂,其他?1层,广州川海餐饮管理有限公司,400.0,1.97,1.64,"""NoClass""",113.3920423337171,23.144664465920273,113.39846474202412,23.15097266053913
清货公司专业超市清货公司,天河,东圃,临街门面?1层,广环大厦,55.0,8000.0,4.85,"""商务大厦""",113.34434428742515,23.172866770624279,113.35092423961688,23.17853799571284
旺铺天河客运站地铁口天汇创意园门口,天河,天河客运站,商业街店铺?1层,Loft天汇创意园-北门,60.0,2.1,11.67,"""工业园区""",113.34932197791538,23.177819973936744,113.35589913438386,23.18352285354603
场地招租，用途：可做汽修厂，物流仓库等等,天河,黄村,其他?1层,黄埔大道东与桃园西路交叉口,1000.0,1.0,0.33,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
莲溪东路一家快餐店忍痛转让,天河,珠村,商业街店铺,莲溪东路106号,40.0,7000.0,5.83,"""门址""",113.43200974245385,23.116396080943646,113.43850219422687,23.122357315058104
月租3300没压力城中村几十万人跟大学生五六千人海珠区鹭江,天河,石牌,临街门面,鹭江西街15号大院,24.0,3300.0,4.58,"""地产小区""",113.31469760051968,23.098104784677106,113.32121641465405,23.10402240642252
办公室求合租，地理位置在地铁上盖智慧城站,天河,小新塘,写字楼配套?10层,天河时代Epark,300.0,2.0,2.22,"""工业园区""",113.4085779822171,23.170850003957804,113.41502590641122,23.177158640104176
临街旺铺，可做其他。房租低过附近门店,天河,珠吉,临街门面?1层,新路街87号,160.0,1.0,2.08,"""门址""",113.43963096639796,23.132769036899089,113.44614510662614,23.138600649500366
商铺在大街，做外卖不错,天河,龙洞,临街门面?1层,龙洞西街迎龙里与迎龙路交叉口,40.0,3000.0,2.5,"""道路""",113.37191966148638,23.201295830624173,113.37842894272302,23.20733328787846
街铺，森林公园车站旁，交通便利，适合做平台,天河,龙洞,档口摊位?1层,龙洞西街迎龙里与迎龙路交叉口,20.0,2200.0,3.67,"""道路""",113.37191966148638,23.201295830624173,113.37842894272302,23.20733328787846
个人转让，中介勿扰，股东有事回家，低价转让，转让费面议！,天河,天河,商业街店铺,建鑫商务中心,45.0,3900.0,2.89,"""商务大厦""",113.28894300189603,23.140198944993406,113.29536418636859,23.146498782338634
转租转租商铺转租转租商铺转租商铺,天河,车陂,档口摊位?1层,车陂幼儿园,50.0,2000.0,1.33,"""教育""",113.40217683681621,23.12545545191835,113.40858886560503,23.13178956720719
城中村、人流大，周边办公，居民群众,天河,黄村,临街门面?1层,嘉辉大厦,80.0,1.65,6.88,"""商务大厦""",113.42224291579983,23.129326657202769,113.42869591707385,23.135457097657647
转让| 主街口不限制行业  人流量超多。,天河,岑村,商业街店铺?1层,岑村北街33号,70.0,6000.0,2.86,"""门址""",113.38577674261762,23.171118038595137,113.39223640468302,23.17737034842413
黄村地铁口 小户型办公室150方带装修带家私空调 即租即用,天河,黄村,写字楼配套?3层,尚北科创园,150.0,1.05,2.33,"""NoClass""",113.42334001631879,23.1414741232349,113.42980012968963,23.14758709250158
二楼游戏店，可整转可空转（带桌游棋牌执照）,天河,体育西路,其他,六运二街,68.0,9125.0,4.47,"""道路""",113.33138766773682,23.13598575991665,113.33793149581457,23.141675946885237
旺铺低价转让，低月租随便赚，可续签,天河,天河客运站,临街门面?1层,谷裕市场(元岗北街),38.9,3080.0,2.64,"""道路""",113.34650699477023,23.18623352395883,113.35309176917882,23.19191696054035
天河棠下村蛋糕店转让人流密集附近商圈好,天河,棠下,临街门面?1层,安达大厦,50.0,4600.0,3.07,"""地产小区""",113.38753409768622,23.138162821551697,113.39396111843164,23.144429420691844
位于天河珠村临街一楼商铺，因小孩上学问题，现忍痛转让,天河,珠村,临街门面,珠村东环路,120.0,7000.0,1.94,"""道路""",113.43227806630958,23.124885629409986,113.43876742318841,23.13084128256551
地理位置优越，周边有大量写字楼，租期还有一年半。,天河,棠下,商业街店铺,棠下二社涌边一横巷,40.0,3960.0,3.3,"""工业园区""",113.3830508345485,23.130356256480515,113.3894874287879,23.13656702499331
本店位于谷裕市场内，流量大，适合各种行业,天河,天河客运站,商业街店铺?1层,谷裕市场,38.0,3080.0,2.7,"""NoClass""",113.3478289941583,23.191510003411,113.354412336931,23.197202128657727
稀缺房源~天河小户型办公室110方带户外花园 可展厅、直播等,天河,东圃,其他?1层,东圃,110.0,7700.0,2.33,"""商圈""",113.41569687372022,23.12432511045114,113.42213090347188,23.13055294399933
临街商铺，旁边就是山姆超市,天河,东圃,商业街店铺?1层,富锐商业广场,45.0,5500.0,4.07,"""购物""",113.42012462157745,23.114360173718244,113.42657695711994,23.120525649645829
美发工作室能做美甲美容养身上美团商圈工作室合租,天河,林和,社区底商?1层,林和邨,25.0,2200.0,2.93,"""地产小区""",113.33340400428384,23.15344303648346,113.33996276654684,23.15912176508068
珠江新城 天汇广场对面 一线临街铺位,天河,珠江新城中,临街门面?1层,保利·中达广场-2号楼,247.47,11.0,14.82,"""楼号""",113.33687712287592,23.12159069783559,113.34342783465702,23.127251605924675
车陂地铁站采耳店转让,天河,车陂,商业街店铺?1-2层,1点点(车陂店),93.0,1.3,4.66,"""餐饮""",113.40769198349291,23.12429237327894,113.41410943283803,23.13060155491805
广州天河整形医院转让 /医疗美容转让,天河,猎德,商业街店铺?1层,天河广场,900.0,5.0,1.85,"""商务大厦""",113.4090230027666,23.12855902226216,113.41544167638469,23.13485799528664
铺面出租 广州市天河区 花城大道16号 102商铺 旺铺出租,天河,沙河,临街门面,木哈汉堡,122.0,3.4,9.29,"""餐饮""",113.32327075881244,23.124679485668609,113.32979633633485,23.130457967161644
经营中餐厅粤菜火锅店转让,天河,员村,其他?2层,天河都市广场,407.0,3.99,3.27,"""购物""",113.36912925508166,23.12542944519926,113.37561337903166,23.131410060868569
大学饭堂里奶茶店，设备齐全。租金每年12万，分两次支付。,天河,林和,档口摊位?2层,广州体育学院食堂,16.0,1.0,20.83,"""教育""",113.3254565157786,23.149433968896664,113.33199648629905,23.1551857889807
临街商铺门口带花园场地合适做会所，展厅，清吧210方出租,天河,黄村,写字楼配套?1层,尚北科创园,210.0,1.58,2.5,"""NoClass""",113.42334001631879,23.1414741232349,113.42980012968963,23.14758709250158
转让，员村人流旺铺，适合各种行业,天河,员村,商业街店铺,员村二横路/南社大街(路口),60.0,1.4,7.78,"""道路""",113.37046782012163,23.122251518689855,113.37694811538997,23.12825617649022
五山临街旺铺转让，火锅，烤肉，粤菜川菜租五年有高排，天然气,天河,五山,临街门面,五山,300.0,4.2,4.67,"""乡镇""",113.36007523384959,23.158110298927349,113.3666077979357,23.163941024792206
广州天河主题酒店低价转让,天河,珠村,商业街店铺?4层,东环路,2300.0,8.2,1.19,"""道路""",113.36357305584318,22.961272540518299,113.37011208671554,22.9671635415068
临街商铺210平方，带装修，层高4.5米出租新餐饮或办公,天河,黄村,临街门面?1层,奥体优托邦,210.0,1.58,2.5,"""购物""",113.42235673110791,23.136773706822564,113.42881131176681,23.142902527317597
广州24小时自动售货店，收入稳定五千到八千，有意向开店咨询留,天河,长兴,临街门面?1层,广东省广州市天河区长湴东路71,20.0,800.0,1.33,"""门址""",113.36008403724358,23.176152038559999,113.3666332016718,23.181986294246575
车陂路300平会所带装修和花园露台  租金2w带设备转让,天河,天河公园,写字楼配套?2层,车陂路,300.0,2.0,2.22,"""道路""",113.40342781706899,23.141157095247327,113.40984316190458,23.14748850482265
员村二横路东璟商场10平方小铺东璟荔枝楼电梯旁,天河,天河公园,商业街店铺?1层,东璟商场,10.0,1500.0,5.0,"""购物""",113.36807742916038,23.128693954843315,113.37456485162812,23.134655787205419
科韵路一楼门面560方 适合私房菜、汽车展厅 有独立停车院子,天河,车陂,商业街店铺?1层,车陂路,560.0,9.8,5.83,"""道路""",113.40342781706899,23.141157095247327,113.40984316190458,23.14748850482265
临街门面带门口花园30平方出租210方临街商铺带装修,天河,黄村,临街门面?1层,奥体优托邦,210.0,1.68,2.67,"""购物""",113.42235673110791,23.136773706822564,113.42881131176681,23.142902527317597
珠江新城西中心主路段旁稀有街铺,天河,珠江新城西,购物百货中心?1层,金穗路28号,200.0,10.0,16.67,"""门址""",113.32397583880699,23.129586134920709,113.33050261202746,23.135354970506115
牙科寻求承包，地铁口位置好，设备及证件齐全，即可营业。,天河,天平架,临街门面,梅花园,100.0,1.58,5.27,"""地产小区""",113.87213964726354,23.289950896631635,113.87858536498263,23.296265981157175
体育西六运小区稀缺网红铺(带阁楼)，接手可做面包烘焙,天河,体育西路,临街门面?1层,六运三街,65.0,1.7,8.7,"""道路""",113.33341550259438,23.135482365404383,113.33996203034255,23.141158535764057
琴行转让，临街店铺，挨着学校幼儿园,天河,天河,社区底商?1层,岑村,70.0,6000.0,2.86,"""村庄""",113.39451707556572,23.161561317443384,113.40095203434307,23.167887905129974
天河东路临街大马路商铺转让整租或分租,天河,体育中心,临街门面?1层,天河东路/尚雅街(路口),30.0,8500.0,9.44,"""道路""",113.3380350386779,23.13353407188106,113.34458481034049,23.139191924265306
39路总站 广东金融学院门口,天河,龙洞,临街门面?1层,39路(天河公交场总站-龙洞总站(广东金融学院)),28.0,8200.0,9.76,"""教育""",113.38706679916008,23.207203067184286,113.39352470797259,23.213470659618083
一手直租，地铁沿线，华快高速出口处,天河,龙洞,购物百货中心,广州汇东假日酒店(龙洞华南植物园地铁站店),30000.0,6750.0,75.0,"""旅游景点""",113.3792983429429,23.20693394315439,113.38577815387828,23.213095612347705
靠近车陂东圃车陂南地铁站,天河,车陂,临街门面,车陂幼儿园,60.0,2000.0,1.11,"""教育""",113.40217683681621,23.12545545191835,113.40858886560503,23.13178956720719
直租 天河南 商业区 休闲娱乐 靠窗85方,天河,石牌,商业街店铺?5层,宏发大厦,85.0,1.02,4.0,"""商务大厦""",113.33837504731332,23.137645976198873,113.34492616230142,23.143303506872628
石牌桥地铁口餐饮商铺转让或合作,天河,天河,商业街店铺,石牌桥,35.0,6000.0,5.71,"""道路""",113.33987925988927,23.13903541410784,113.34643123163228,23.14469184002443
出租天河棠东商业街店铺,天河,棠东,商业街店铺?1层,棠东牌坊,100.0,1.0,3.33,"""NoClass""",113.39140947748553,23.137747251793255,113.39782896213382,23.14404991616355
石牌桥地铁口餐饮旺铺转让或合作,天河,石牌,商业街店铺?1层,石牌桥,35.0,6000.0,5.71,"""道路""",113.33987925988927,23.13903541410784,113.34643123163228,23.14469184002443
旺铺转让，近地铁，上班族居住区域,天河,车陂,临街门面?1-2层,菜鸟驿站(广州车陂南牛乳房一巷21号大利家店),50.0,3500.0,2.33,"""购物""",113.40099906846247,23.130189337644084,113.40741017676328,23.1365250782453
低价，房租出租，中介勿扰,天河,车陂,商业街店铺?2层,美迪烫染造型,90.0,800.0,0.3,"""休闲娱乐""",113.40258062514282,23.122115416285899,113.40899394016866,23.128448862907996
直租商务中心一楼商铺办公一体大马路边天河龙洞柯木塱,天河,柯木塱,商业街店铺?2层,柯木塱商务中心,220.0,1.45,2.2,"""商务大厦""",113.39652200363277,23.199913025141148,113.40297056772738,23.206251070140945
直租商务中心一楼商铺大马路边交通便利公交地铁直到天河区龙洞,天河,柯木塱,写字楼配套?1层,柯木塱商务中心,150.0,8550.0,1.9,"""商务大厦""",113.39652200363277,23.199913025141148,113.40297056772738,23.206251070140945
天河区黄埔大道西珠江新城体育东旺铺出租,天河,黄埔大道西,商业街店铺?1层,金泽大厦,25.0,5775.0,7.7,"""商务大厦""",113.28880627979744,23.16851973263455,113.2952524864884,23.174825834137264
办公室转让，光线好，物业批客户租金比其他人便宜,天河,龙洞,写字楼配套,A8写字楼创业园,175.0,8400.0,1.6,"""商务大厦""",113.37168592239276,23.209733105197669,113.37818981685828,23.215765143685997
六运小区宠物店转让，不是中介，适合下午茶,天河,体育西路,社区底商?1层,六运一街,30.0,7500.0,8.33,"""道路""",113.32946403631839,23.136052640872394,113.33600452774503,23.14175928690274
地铁口快餐店王，软件园必经之路，午饭人山人海，不愁客源。,天河,科韵路,临街门面?1层,科韵路108号,168.0,3.0,5.95,"""门址""",113.38044745535089,23.12711862502118,113.38689199258265,23.133291597847806
天河区沙太南纳米汗蒸馆,天河,沙太南,写字楼配套?1层,牛利岗大街,70.0,3000.0,1.43,"""道路""",113.33100921162559,23.17639464713867,113.33758600672158,23.182094669249854
一楼物业带花园招商：展厅-会所-烘培-茶艺-花艺-,天河,黄村,写字楼配套?1层,尚北科创园,300.0,2.25,2.5,"""NoClass""",113.42334001631879,23.1414741232349,113.42980012968963,23.14758709250158
棠下美发美容工作室转让,天河,棠下,临街门面?1层,祥龙苑,30.0,2000.0,2.22,"""地产小区""",113.38920485610368,23.13729886368951,113.39562805740343,23.143582412712428
双地铁黄村站免费接驳巴士 多套精选户型任君挑选 特价50元起,天河,黄村,写字楼配套?1层,尚北科创园,110.0,7700.0,2.33,"""NoClass""",113.42334001631879,23.1414741232349,113.42980012968963,23.14758709250158
黄村站～新推出单元345方带装修 即租即用,天河,黄村,写字楼配套?3层,奥体路,345.0,2.42,2.33,"""道路""",113.42025945723445,23.149746491123737,113.42671553035247,23.155910557127009
可明火不可油炸炒油烟大的，门口可以外租,天河,棠东,商业街店铺,柯达快速彩色照相馆(棠东东南路店),12.0,3500.0,9.72,"""地产小区""",113.39324750038888,23.134841301066805,113.39966341830778,23.14115656884219
天河区珠江新城黄埔大道西体育东旺铺转租,天河,黄埔大道西,商业街店铺?1层,金泽大厦,25.0,5850.0,7.8,"""商务大厦""",113.28880627979744,23.16851973263455,113.2952524864884,23.174825834137264
天河区餐饮店外卖商铺出租,天河,黄埔大道西,商业街店铺?1-28层,金泽大厦,25.0,4500.0,6.0,"""商务大厦""",113.28880627979744,23.16851973263455,113.2952524864884,23.174825834137264
天河区黄埔大道西珠江新城体育东旺铺转租,天河,黄埔大道西,商业街店铺?1层,金泽大厦,25.0,5850.0,7.8,"""商务大厦""",113.28880627979744,23.16851973263455,113.2952524864884,23.174825834137264
公寓转让，14间房+1间值班室，环境优美，地理位置优越！,天河,龙洞,临街门面,宜家公寓,288.0,9000.0,1.04,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
现营业中医保药店转让,天河,棠下,临街门面?1层,东升大街9号,85.0,8000.0,3.14,"""门址""",113.37966619904911,23.141904801550387,113.3861166314858,23.148066449293905
营业中旺铺转让，先到先得,天河,珠吉,商业街店铺,吉山西新街,40.0,2600.0,2.17,"""道路""",113.43524588805247,23.13388252357979,113.44174551893825,23.139786307202887
美宜佳转让天河写字楼美宜佳,天河,棠东,写字楼配套?1-2层,御富科贸园,66.0,1.87,9.44,"""工业园区""",113.39563600490858,23.132331017489645,113.40204896060776,23.1386583941117
转让 燕子形象工作室美甲店带稳定客户转让,天河,棠下,临街门面?1层,燕子形象工作室,40.0,2500.0,2.08,"""休闲娱乐""",113.38612142244169,23.132920332720809,113.39255018698076,23.139170610083736
旺铺转让  燕子形象工作室美甲店,天河,棠下,临街门面?1层,燕子形象工作室,40.0,2500.0,2.08,"""休闲娱乐""",113.38612142244169,23.132920332720809,113.39255018698076,23.139170610083736
天河棠东一楼厂房500方，带装修,天河,棠东,商业街店铺?1层,棠东,280.0,7140.0,0.85,"""地产小区""",113.39324750038888,23.134841301066805,113.39966341830778,23.14115656884219
天河棠下500平，现成办公室,天河,棠下,商业街店铺?1层,棠下,280.0,7224.0,0.86,"""乡镇""",113.39339688859515,23.139259979271914,113.3998142405479,23.14557649139269
天河黄村幼托邦边尚北科创园一楼铺位招商,天河,黄村,其他?1层,奥体优托邦,210.0,1.58,2.5,"""购物""",113.42235673110791,23.136773706822564,113.42881131176681,23.142902527317597
天河石牌出租1楼整层300平，可做仓库,天河,石牌,商业街店铺?1层,石牌,280.0,7560.0,0.9,"""乡镇""",113.34622210526259,23.145166579418726,113.35277415307259,23.150841622551874
天河龙口西一楼商铺出租200平,天河,龙口西,商业街店铺?1层,龙口西,200.0,5400.0,0.9,"""教育""",113.34319400721999,23.144395048512,113.34974818311113,23.15005684525495
天河龙怡路一楼200平方出租，独立卫生间，水电齐全,天河,龙怡路,商业街店铺?1层,龙怡路,200.0,5100.0,0.85,"""道路""",113.35019468171805,23.149452494291123,113.35674418814745,23.15515765067773
天河林和一楼商铺250平方出租,天河,林和,商业街店铺?1层,广东省广州市越秀区吉祥路79号,250.0,6900.0,0.92,"""门址""",113.27142900886543,23.13533647285972,113.27784763965996,23.14163879108258
天河沙河1楼厂房350平出租,天河,沙河,商业街店铺?1层,沙河,350.0,9030.0,0.86,"""区县""",114.50947385688346,36.8611273411454,114.5159878309782,36.867142282676699
天河龙洞一楼商铺200方出租，适合做电商,天河,龙洞,商业街店铺?1层,龙洞,200.0,5700.0,0.95,"""乡镇""",113.37397417601757,23.20939780674224,113.38047011849214,23.215470186174185
小区居住有一千户左右人家，左边有猪肉档，有边有水果档,天河,石牌,档口摊位?1层,广州市天河区天河南街体育东社区文化室,14.0,2500.0,5.95,"""村庄""",113.33936156642405,23.138022913765697,113.34591304908968,23.143679432951985
转让～书亦烧仙草奶茶带品牌低价转让想做加盟奶茶联系我证件齐全,天河,东圃,临街门面?1层,天河广场,50.0,2.15,14.33,"""商务大厦""",113.4090230027666,23.12855902226216,113.41544167638469,23.13485799528664
天河大型小区底商转让,天河,石牌,社区底商,体育东小区-东门,30.0,3300.0,3.67,"""地产小区""",113.33704043481758,23.136242233659187,113.34359045285112,23.14190250827845
住宅区铺位，交通方便,天河,员村,临街门面?1层,员村四横路1号大院,50.0,5500.0,3.67,"""道路""",113.37726457926898,23.12330152991693,113.38372042092266,23.129424055902928
顾客稳定，人流量大，有负二楼,天河,珠村,临街门面?6层,珠村七夕广场,70.0,3200.0,1.52,"""休闲娱乐""",113.43298296664303,23.12700604139819,113.43947440253352,23.132949160306297
华师餐饮铺转让，本人转让无中间商赚差价,天河,中山大道,商业街店铺?1-2层,师大暨大,45.0,1.2,8.89,"""教育""",113.354510051556,23.136830866854554,113.36104201884069,23.142580570032569
东圃大马路购物中心c座临街商铺出租,天河,东圃,商业街店铺?2层,东圃购物中心-C座,480.0,6.8,4.72,"""购物""",113.40866637547926,23.127206282314615,113.41508462743771,23.133508123950933
天河棠下500平，现成办公室,天河,棠下,商业街店铺?1层,棠下,280.0,7224.0,0.86,"""乡镇""",113.39339688859515,23.139259979271914,113.3998142405479,23.14557649139269
天河棠东一楼厂房500方，带装修,天河,棠东,商业街店铺?1层,棠东,280.0,7140.0,0.85,"""地产小区""",113.39324750038888,23.134841301066805,113.39966341830778,23.14115656884219
天河龙怡路一楼200平方出租，独立卫生间，水电齐全,天河,龙怡路,商业街店铺?1层,龙怡路,200.0,5100.0,0.85,"""道路""",113.35019468171805,23.149452494291123,113.35674418814745,23.15515765067773
天河沙河1楼厂房350平出租,天河,沙河,商业街店铺?1层,沙河,350.0,9030.0,0.86,"""区县""",114.50947385688346,36.8611273411454,114.5159878309782,36.867142282676699
