标题,行政区,地标,具体位置,地址,建筑面积,万/月,元每平方米每天,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
江南西商圈内，人流大，周边食肆众多，成行成市，成熟商圈,海珠,江南大道中,商业街店铺?2层,帕蒂奥花园餐厅,300.0,2.2,2.44,"""餐饮""",113.28225889025959,23.09886229073934,113.28869124399447,23.105200001026785
海珠市二宫婴儿游泳馆急转，可空转,海珠,滨江东,商业街店铺?1层,富基广场-一期,46.0,4800.0,3.48,"""地产小区""",113.27669819949357,23.11301842389958,113.28311754658472,23.119350668751307
大众店铺，美团片区每月利润3-4万。欢迎明差暗访,海珠,工业大道北,社区底商,绿地越秀海玥,100.0,8200.0,2.73,"""区县""",113.27342648099675,23.13526012014849,113.27984228852596,23.1415761582555
鹭江地铁站附近 密集产业园 营业额2K汤粉快餐店转让,海珠,新港西,临街门面?1层,回味香汤粉世家,30.0,6825.0,7.58,"""餐饮""",113.31396036118788,23.09929485260322,113.32047535166385,23.105225012509587
画室/藝術工作室/商业合作复古独栋老洋房合作出租,海珠,赤岗,临街门面,联泰家电维修中心,60.0,8900.0,4.94,"""生活服务""",113.33384857568058,23.102980837504658,113.34041127383675,23.108657698964316
光线良好，格局方正，框架结构。,海珠,海珠,社区底商?1层,广东省广州市海珠区万寿路31号,20.0,1200.0,2.0,"""门址""",113.28673191271449,23.10898544796358,113.29315796432792,23.11530260094577
光线良好、格局方正、人流量大、框架结构。,海珠,滨江东,临街门面?1层,广东省广州市海珠区新凤凰直街81号,167.0,2.18,4.35,"""门址""",113.30029048692488,23.10545677397357,113.30675122241685,23.111621101375027
旺铺转让/全新装修/接受就可经营（也可以合伙）,海珠,官洲,社区底商?1层,官洲,80.0,3000.0,1.25,"""乡镇""",113.37755149804879,23.089051608858449,113.384035447375,23.095184783404667
室内使用80左右，花园60左右,海珠,滨江中,其他?3层,稳盈动漫天地,150.0,8800.0,1.96,"""NoClass""",113.42172540199569,23.42203028066967,113.42821380812346,23.428176831584918
后滘农贸市场对面，人流量大可来了解一下,海珠,南洲,临街门面?1层,广东省广州市海珠区西大街173号,80.0,3.0,12.5,"""门址""",113.2854932392472,23.073955488555297,113.2919460393288,23.08028529011581
地处滨江街商业区首层街铺,海珠,滨江中,商业街店铺?1层,滨江新天地,36.0,5500.0,5.09,"""地产小区""",113.2810498608741,23.113159936891049,113.28746816620265,23.119496724425156
餐饮类设备设施齐全，直接开店,海珠,工业大道南,档口摊位?1层,山顶荟智慧街市,18.3,4800.0,8.74,"""购物""",113.28411928097013,23.076892695029668,113.29056998889203,23.083228407973829
昌岗稀有临街一线商铺 百业皆旺,海珠,昌岗,商业街店铺?1层,兰芳园榴莲糖水(江南店),80.0,1.8,7.5,"""餐饮""",113.28537762732809,23.09263075042558,113.29181845245101,23.098958726334414
档口靠近南洲路，配有车位，有排污证,海珠,南洲,临街门面?1层,盛景家园罗马家园,30.0,7800.0,8.67,"""NoClass""",113.32990869754568,23.065703500474368,113.33648756191286,23.07141376493281
因人手不够 现需急转。,海珠,客村,档口摊位?1层,桂苑肉菜市场,30.0,3700.0,4.11,"""购物""",113.32396200490213,23.095854014626175,113.33051248544627,23.101627892328279
东晓南盈丰路87号一线旺铺业主直租,海珠,东晓南,商业街店铺?1层,盈丰路,430.0,7.0,5.43,"""道路""",113.30799938548674,23.075011783200734,113.31451107409809,23.081051180300876
海珠周边 礼岗路500平方出租 住宅底商 500平米,海珠,昌岗,社区底商?1层,礼岗,500.0,3.5,2.33,"""地产小区""",113.28439964211971,23.093439067065569,113.29083879198037,23.09977128789592
门面招租早餐档合作方案或租金可面谈,海珠,海珠,临街门面?1层,江湾路37号,45.0,4000.0,2.96,"""门址""",113.28410939960954,23.114344717954368,113.29052828195434,23.120674004730345
(出租)|海珠区纵横广场|一楼内铺,海珠,赤岗,其他?1-3层,纵横广场,112.7,1.69,5.0,"""NoClass""",113.3371856908185,23.10153983020105,113.34375266554852,23.107203181688953
(出租)|海珠区纵横广场|临街商铺,海珠,赤岗,临街门面?1-3层,纵横广场,72.7,2.4,11.0,"""NoClass""",113.3371856908185,23.10153983020105,113.34375266554852,23.107203181688953
(出租)|海珠区纵横广场|二楼商铺,海珠,赤岗,其他?1-3层,纵横广场,471.13,3.77,2.67,"""NoClass""",113.3371856908185,23.10153983020105,113.34375266554852,23.107203181688953
高端住宅?商，多个高端公寓、办公室写字楼等,海珠,宝岗,社区底商?1层,怡雅苑-三期,200.0,7000.0,1.17,"""地产小区""",113.2680957564412,23.10087849070293,113.2745385844926,23.107154212220526
海珠几百会员经营中临街美容院转让,海珠,工业大道南,社区底商?1层,工业大道北,290.0,1.36,1.56,"""道路""",113.18289291613675,23.37265734337801,113.18934802394655,23.378776796567786
(出租)|海珠区纵横广场|临街商铺,海珠,赤岗,临街门面?1-3层,纵横广场,35.48,1.17,11.0,"""NoClass""",113.3371856908185,23.10153983020105,113.34375266554852,23.107203181688953
营业中餐馆由于身体原因转让,海珠,华洲,临街门面?1层,华洲路167号,180.0,1.1,2.04,"""门址""",113.36089215288009,23.07589784069817,113.3674426003193,23.08174553836782
7字位旺铺转让有意可以来电,海珠,东晓南,商业街店铺,侨园棋牌,300.0,2.3,2.56,"""休闲娱乐""",113.29852307083458,23.076428225573907,113.30500242569754,23.08262417371263
大型成熟社区临街复式商铺,海珠,江燕路,临街门面?1-18层,南景园,28.0,3000.0,3.57,"""地产小区""",113.28274631082914,23.08570999238404,113.28919110070187,23.09204905007807
海珠状元坊低租金的小店铺。,海珠,海珠,档口摊位?2层,海珠状元坊(前进路店),6.0,300.0,1.67,"""购物""",113.28191501891048,23.108282512805567,113.28833780724756,23.114618971684786
广州海珠区保利红棉花园旺铺68平,海珠,江燕路,商业街店铺,保利红棉花园,78.0,9800.0,4.19,"""地产小区""",113.28337413654985,23.08136566561175,113.28982219813557,23.087703532273524
海珠区赤岗北路酒店转让,海珠,赤岗,商业街店铺?1层,赤岗北路/赤岗路(路口),6600.0,40.0,2.02,"""道路""",113.33389447909213,23.104870328402695,113.34045533797318,23.11054654516465
老百姓大药房分租出来的15平方,海珠,滨江中,临街门面,老百姓大药房(纺织路店),13.0,1800.0,4.62,"""医疗""",113.31944658242716,23.097006206223559,113.32598253404126,23.102845451967938
海珠江南大道南十字路口品牌餐饮店转让,海珠,江南大道中,商业街店铺?1层,江南大道南,58.0,1.8,10.34,"""道路""",113.27856874105638,23.1128690996927,113.28498736890963,23.11920548654968
海珠区南州北路（夜猫猫烧吧）旺铺转让,海珠,南洲,临街门面?1层,夜猫猫烧吧(南洲北路店),100.0,1.5,5.0,"""道路""",113.31742898825242,23.076589310547467,113.32397368612301,23.082464140947935
近客村地铁口，人流多，周边城中村，适合做任何行业,海珠,赤岗,档口摊位,旧市头村,38.0,44.0,0.04,"""村庄""",113.32415702702829,23.10024415682319,113.330703569367,23.10601455022549
江南西轻餐饮旺铺 成熟社区商底,海珠,江南西,社区底商?1层,杏坛大街,70.0,1.15,5.48,"""道路""",113.27509328686996,23.104009477789309,113.28152216543566,23.110337316408626
出租海珠赤岗社区底商,海珠,赤岗,社区底商?1-3层,广东省广州市海珠区聚德路39号,1700.0,10.2,2.0,"""门址""",113.3357429223394,23.089776171528287,113.34232047443939,23.095446612472974
真正w以上美发店转让,海珠,琶洲,商业街店铺,琶洲街道,40.0,6000.0,5.0,"""乡镇""",113.34692089711857,23.104080363758759,113.35348155247768,23.109761559310966
江南西商圈，地铁200米，社区底商，22年7月新装修改造的,海珠,江南西,社区底商?1层,穗花新村,55.0,4300.0,2.61,"""地产小区""",113.28316824492704,23.101851800467178,113.28959799318754,23.108186597528339
人流量大 ，营业中小吃店转让（带押金整体转让）,海珠,广州大道南,商业街店铺?1层,广东省广州市越秀区吉祥路79号,10.0,1.03,34.17,"""门址""",113.27142900886543,23.13533647285972,113.27784763965996,23.14163879108258
品牌烧腊店，连锁大品牌,海珠,工业大道南,社区底商?1层,国麟农贸市场,12.0,2800.0,7.78,"""NoClass""",113.28098931508275,23.079849535369175,113.28743721639833,23.086192395902839
临街商铺，接手可经营,海珠,滨江中,商业街店铺?1层,南华东路,250.0,3.0,4.0,"""道路""",113.27662669437498,23.11728020055311,113.28304301270747,23.1236115987584
自有房源临街商铺，可长租,海珠,滨江中,临街门面?1层,广东省广州市海珠区南华东路667-、669号,120.0,1.8,5.0,"""门址""",113.27863341905307,23.11747256226307,113.28504871412588,23.123808359207218
海珠区正宗北京烤鸭包教包会全新装修包押金亏钱转让,海珠,客村,商业街店铺,新港西路鹭江西街,35.0,8500.0,8.1,"""道路""",113.2329015838607,23.47803335044994,113.23944068537384,23.48376496762936
琶洲区域的科技创意园,海珠,琶洲,写字楼配套?3层,北山广鹰科技创意园,118.0,1.1,3.11,"""工业园区""",113.38120319977618,23.09303765195225,113.38767183856771,23.099227355043774
临近鹭江地铁站，正对中山大学南门，公交车站旁边,海珠,中大,商业街店铺?1层,广东省广州市海珠区新港西路168号-之5-商铺,92.0,2.2,7.97,"""门址""",113.3118686568086,23.1008725072192,113.31837453176874,23.106839117670238
奶茶小吃店，到期后可续签！,海珠,工业大道南,社区底商?1层,第三金碧花园-75号楼,28.0,2500.0,2.98,"""楼号""",113.29440865193912,23.07147871568154,113.30087775702403,23.077730353463143
临街旺铺转让 右边女子技术学院 左边大江苑小学 临近地铁,海珠,新港西,临街门面?1层,广东省广州市海珠区南贤大街4号,30.0,4500.0,5.0,"""门址""",113.3190877992066,23.105733832663565,113.3256137566198,23.11157692279241
海珠地铁站、市场、学校附近大型成熟社区临街底商，配380V电,海珠,上渡路,社区底商?1-12层,上渡路171-4,51.0,1.28,8.37,"""门址""",113.31607515201877,23.10498251530005,113.32259177599896,23.11087516353958
牌坊门口，临街旺铺，人流量爆满,海珠,工业大道南,临街门面?1层,石溪1号,75.0,6980.0,3.1,"""NoClass""",113.28803930655329,23.07577498992682,113.29449483034752,23.082088996829165
10年老店，生意很好，接手可营业,海珠,赤岗,临街门面?1层,优佳生活超市(赤岗新村店),98.0,4500.0,1.53,"""地产小区""",113.34342118868341,23.093289055969515,113.34999610485491,23.09895584089915
正蟠龙市场主要道，人流大，可做餐饮，牌照齐全，东西全部齐全,海珠,前进路,临街门面,万寿路,50.0,1.39,9.27,"""道路""",113.28808071843729,23.10867548883619,113.29450890661608,23.114983629209239
对面就是大排档隔壁就是警务室,海珠,广州大道南,社区底商?5层,客村牌坊,30.0,3800.0,4.22,"""村庄""",113.32125648836808,23.100475768404935,113.32779452145117,23.106286699149224
营业中美容院转让，非诚勿扰，中介勿扰,海珠,宝岗,临街门面,沙园,70.0,5800.0,2.76,"""乡镇""",113.27269067895377,23.091623962982838,113.27913473711155,23.097940892977556
江南西商圈旺铺转让，可做其他行业,海珠,江南西,临街门面?1层,苹果今日快修(江南西店),28.0,1.6,19.05,"""地产小区""",113.27485029522959,23.100138281857264,113.28128335646177,23.106465798619685
粤安大厦首层商铺，113.45㎡,海珠,前进路,临街门面?1层,粤安大厦,113.45,2.6,7.64,"""地产小区""",113.28271145657537,23.107137067046958,113.2891356782459,23.113472036611986
带大型户外，海珠区经营中早教机构转让，二级消防也过,海珠,客村,商业街店铺?2层,市二宫,510.0,3.0,1.96,"""地产小区""",113.27557900065905,23.11239603085409,113.28199966777997,23.11872437658382
海珠市二宫地铁口，高档小区出入口一楼美容院转,海珠,琶洲,商业街店铺?1层,市二宫,140.0,1.35,3.21,"""地产小区""",113.27557900065905,23.11239603085409,113.28199966777997,23.11872437658382
海珠客村近广场一楼经营中的餐饮店转让,海珠,客村,商业街店铺?1层,客村,110.0,111.0,0.03,"""村庄""",113.36030690684052,23.15631360718622,113.36683691114473,23.16214755337789
海珠区广州塔会员300多，5个包间经营中美容院转让,海珠,广州塔,商业街店铺?1层,广州塔,250.0,1.65,2.2,"""旅游景点""",113.3310844896273,23.112222774059775,113.33763470452569,23.117916771349078
海珠区滨江路5个包间临街一楼美容院急转,海珠,滨江东,商业街店铺?1层,滨江东,140.0,8300.0,1.98,"""地产小区""",113.30285613729108,23.10901004522526,113.30932189997489,23.11513242804933
4个包间，5张床，200多个会员，海珠新港街道一楼美容转,海珠,新港西,商业街店铺?1层,新港,120.0,1.2,3.33,"""乡镇""",113.30174196896742,23.10617667662162,113.30820669367644,23.112317841000004
海珠区宝岗大道地铁出口一楼美容院转。会员近500多,海珠,宝岗,商业街店铺?1层,宝岗大道,140.0,7000.0,1.67,"""道路""",113.27200688879981,23.101800858116304,113.27844171950359,23.108110968911629
海珠区滨江东临街一楼美容院转让。超低价转,海珠,滨江东,商业街店铺?1层,滨江东,130.0,111.0,0.03,"""地产小区""",113.30285613729108,23.10901004522526,113.30932189997489,23.11513242804933
海珠区江南西地铁口一楼80方美容院急转,海珠,江南西,临街门面?1层,江南西,80.0,6000.0,2.5,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
三个包间，海珠区鹭江地铁口一楼美容院转让,海珠,客村,商业街店铺?1层,鹭江,60.0,6000.0,3.33,"""村庄""",113.31497598539714,23.10159899989762,113.32149219976107,23.107511094579175
海珠区沙园一楼美容院转让,海珠,沙园,商业街店铺?1层,沙园,160.0,111.0,0.02,"""乡镇""",113.27269067895377,23.091623962982838,113.27913473711155,23.097940892977556
会员有500-600个，海珠区地铁口一楼美容院急转让,海珠,东晓南,商业街店铺?1层,石溪,200.0,111.0,0.02,"""村庄""",113.87766485496195,23.394135956893675,113.88408927486717,23.400473822937444
全新装修，海珠区滨江东一楼美容院急转让,海珠,滨江东,商业街店铺?1层,滨江东,135.0,8300.0,2.05,"""地产小区""",113.30285613729108,23.10901004522526,113.30932189997489,23.11513242804933
海珠区市二宫会员300多，250方美容院转让,海珠,东晓南,商业街店铺?1层,市二宫,250.0,111.0,0.01,"""地产小区""",113.27557900065905,23.11239603085409,113.28199966777997,23.11872437658382
临租100堑口市场街铺门口临租春节期间,海珠,滨江中,档口摊位?1层,爱妈优选排酸肉专营店,10.0,3000.0,10.0,"""购物""",113.27040494058439,23.112885718978345,113.27683192869712,23.119181042241853
悦安花园临街门面，30㎡,海珠,江燕路,临街门面?1层,悦安花园,30.0,7500.0,8.33,"""地产小区""",113.29172765914548,23.093368424742267,113.2981777037729,23.099647569543249
沙园市场口 旺铺招租,海珠,沙园,临街门面?1层,沙园西华市场,30.0,1.68,18.67,"""购物""",113.25742253952791,23.135092958237644,113.26387733675317,23.14121784787236
江燕路 可临租长租。,海珠,江燕路,商业街店铺?1层,富力顺意花园,180.0,2.0,3.7,"""地产小区""",113.28076878108014,23.083835854480478,113.28721426091484,23.090178411998765
临街旺铺，老居民成熟社区，铺周围10万长期居民区,海珠,江燕路,商业街店铺?1层,江燕南一街,70.0,1.45,6.9,"""道路""",113.2821306122328,23.080238439677215,113.28857864959973,23.08657960613653
个人直转，十字路口，稳定客流，整转空转都行非常低价转,海珠,前进路,商业街店铺?1层,基立下道24号,55.0,2.0,12.12,"""门址""",113.28142229833843,23.110788431787577,113.28784266741713,23.11712519384099
旺铺低价转让，有意可实地考察,海珠,华洲,社区底商?1层,宏源超市(华泰西街店),80.0,5500.0,2.29,"""道路""",113.35468270587497,23.07777026191657,113.36125046572289,23.083529502890717
十字路口，旺铺转让，五年老店，带技术转让，中介勿扰，,海珠,官洲,临街门面?1层,广东省广州市海珠区赤沙路160号,35.0,5500.0,5.24,"""门址""",113.3649619259917,23.09265859197091,113.37148733884679,23.098571411160383
转让海珠前进路社区底商,海珠,前进路,社区底商?1层,基立下道24号,55.0,2.0,12.12,"""门址""",113.28142229833843,23.110788431787577,113.28784266741713,23.11712519384099
转让海珠客村商业街店铺,海珠,客村,商业街店铺?1层,影城花园,35.0,1.2,11.43,"""地产小区""",113.32481512564468,23.101529857777689,113.33136208636631,23.107291478159384
低价，店面带租转让，做花店，咖啡店，糖水店,海珠,琶洲,社区底商,大家庭花园,18.0,3000.0,5.56,"""地产小区""",113.37584606503865,23.10187980628633,113.38232325456024,23.107981908357247
出租海珠 昌岗社区底商 除重餐饮 百业佳宜 直播空间 棋牌,海珠,昌岗,社区底商?1层,柏元酒店(昌岗宝岗大道地铁店),550.0,3.9,2.36,"""宾馆""",113.27641460444416,23.091004627838573,113.28285544065837,23.09734029901074
临街旺铺，十字路口，人群多,海珠,官洲,临街门面?1层,停车场(茂兴里外街北五巷),50.0,4500.0,3.0,"""道路""",113.36743612885701,23.094619536283525,113.37395085016321,23.100575126433197
临街旺铺，可做餐饮，边上是居民小区,海珠,工业大道北,商业街店铺?1-2层,绿地汇金楼,120.0,6000.0,1.67,"""购物""",113.27921857526208,23.071238575065814,113.28566897542682,23.077582111267515
繁华地段，主营项目:美甲，美睫，美容美体，纹绣,海珠,沥滘,临街门面?2层,欧诗漫皮肤管理中心,50.0,6600.0,4.4,"""休闲娱乐""",113.32262694325365,23.070109600807784,113.32918903735045,23.075904842990388
正在营业中，因带小孩没有时间，顾转让,海珠,滨江东,档口摊位?1层,海联肉菜市场,10.0,3000.0,10.0,"""购物""",113.29547997108996,23.107425590009045,113.30192477114483,23.11365829566854
适合一起生活的特殊店铺,海珠,江南大道中,商业街店铺?1层,蓝天里nanoblue,100.0,1.0,3.33,"""购物""",113.28218603768277,23.098912984901938,113.28861830864705,23.10525083489873
地铁口附近门店，可外摆有独立厕所,海珠,晓港,社区底商?1层,晓港中马路2号,30.0,4800.0,5.33,"""门址""",113.2895807988079,23.099394412271765,113.29602065969674,23.105692532612374
南洲花苑，燕安二街出租，各行各业都适合,海珠,南洲,商业街店铺?1层,南燕二街,43.0,8000.0,6.2,"""道路""",113.3119204890365,23.075985531808568,113.31844608175743,23.081955203345094
南洲花苑，南洲北路，一线马路店铺出租。,海珠,南洲,商业街店铺?1层,南洲北路,28.0,4600.0,5.48,"""道路""",113.31742898825242,23.076589310547467,113.32397368612301,23.082464140947935
100平社区精装快餐店旺铺转让,海珠,江燕路,社区底商?1层,晓燕湾,100.0,7500.0,2.5,"""地产小区""",113.28409269112706,23.08617351516397,113.29053799649162,23.09250823920541
赤岗江海大道药科大学侧门90平方餐馆,海珠,赤岗,临街门面?1层,广东药科大学(赤岗校区)-北门,90.0,7800.0,2.89,"""教育""",113.34016563968577,23.089899591135,113.3467447940985,23.09556159766018
中 因为招不到人转让 保证,海珠,滨江东,商业街店铺?1层,润和堂养生会所,50.0,6200.0,4.13,"""医疗""",113.34570620840838,23.130516362105813,113.35225293629437,23.136187391935445
魅力港湾少有靓铺，双地铁2号10号线东晓南站旁边，租金便宜。,海珠,东晓南,社区底商?1层,魅力港湾商业城(侨港路店),18.0,1700.0,3.15,"""道路""",113.29977261379854,23.07729864731964,113.30625547022291,23.083475793306318
地处人流密集场所 大型夜市上,海珠,客村,商业街店铺?1层,大唐牙科(桥南新街),30.0,3800.0,4.22,"""NoClass""",113.21648244558532,23.10613047266724,113.22304440840522,23.11179530583007
海珠区石榴岗路17号（菜留鲜）蔬菜水果低价转让,海珠,赤岗,临街门面?1层,石榴岗路,134.0,6000.0,1.49,"""道路""",113.34501406401316,23.092827303299847,113.35158815642437,23.098500383957455
海珠新港东路琶洲旅游景区,海珠,琶洲,商业街店铺?1层,广州市海珠区黄埔中学,65.0,2500.0,1.28,"""教育""",113.3990376183821,23.095805729402348,113.40547268776303,23.10214636413749
琶洲街道想做老板的看过来,海珠,琶洲,商业街店铺?1层,黄埔公园,65.0,2500.0,1.28,"""旅游景点""",113.45832452439334,23.104145183252226,113.46488934955736,23.109805257756805
海珠区赤岗临街旺铺出租,海珠,赤岗,商业街店铺?1层,石榴岗路,80.0,5300.0,2.21,"""道路""",113.34501406401316,23.092827303299847,113.35158815642437,23.098500383957455
江南西地铁D出口外卖店,海珠,江南西,商业街店铺?1层,江南翠菊园,15.0,3200.0,7.11,"""地产小区""",113.27802823063121,23.10495367912141,113.28445425832132,23.11129067843047
舞蹈室培训办公室工作室,海珠,赤岗,社区底商?2层,艺苑路,290.0,1.3,1.49,"""道路""",113.33021519938557,23.10518445147642,113.33677036009846,23.11088704287733
客村地铁站附近的商铺，仓库出租,海珠,赤岗,社区底商?1层,艺苑路,200.0,1.0,1.67,"""道路""",113.33021519938557,23.10518445147642,113.33677036009846,23.11088704287733
红卫市场的档口出售欢迎新老顾客前来了解一下,海珠,赤岗,档口摊位?1层,红卫十社综合市场,30.0,9.0,100.0,"""购物""",113.34043962286622,23.091536531519126,113.3470172816719,23.097198312151858
地段好，价格面谈，一手房源,海珠,中大,临街门面?1层,康乐南约七巷,16.0,2800.0,5.83,"""道路""",113.31104068862033,23.095365427188406,113.31754917116247,23.101347873149189
海珠官洲附近出租一楼180平方商铺适合仓库 电脑机,海珠,官洲,商业街店铺?1层,官洲,180.0,3456.0,0.64,"""乡镇""",113.37755149804879,23.089051608858449,113.384035447375,23.095184783404667
海珠东晓南商圈出租一楼118平方 水电齐全,海珠,东晓南,商业街店铺?1层,东晓南路,118.0,2230.2,0.63,"""道路""",113.29649478682426,23.086055743794995,113.30296286322245,23.092279218276294
海珠赤岗中心一楼带吊顶120平方出租,海珠,赤岗,商业街店铺?1层,赤岗路,120.0,2232.0,0.62,"""道路""",113.33391217571067,23.096676273557408,113.3404813681326,23.102354090701025
海珠宝岗附近出租120平米一楼房子，可做生产,海珠,宝岗,商业街店铺?1层,宝岗,120.0,2196.0,0.61,"""商圈""",113.273199569025,23.101033978081376,113.27963355215627,23.107352265818358
仑头公园旁临街临江商铺，三层独栋小楼,海珠,官洲,商业街店铺,启明坊外街7号,485.0,2.1,1.44,"""门址""",113.3821369883535,23.083036455852754,113.38861109070538,23.089241453408087
距离晓港地铁D出口100米不到,海珠,昌岗,其他?1层,昌岗东路,25.0,3100.0,4.13,"""道路""",113.28643699901567,23.098735472142928,113.29287289769496,23.105056474416004
村主干道临街旺铺，因有其他发展故转让,海珠,官洲,临街门面?1层,羊色天香新鲜羊肉火锅烧烤,85.0,6900.0,2.71,"""餐饮""",113.38075844871834,23.084281846676296,113.38723583734826,23.09046640423409
成熟社区底商 生鲜超市 轻餐简餐 美容美发,海珠,工业大道南,社区底商?1层,广东省广州市越秀区吉祥路79号,69.0,6831.0,3.3,"""门址""",113.27142900886543,23.13533647285972,113.27784763965996,23.14163879108258
成熟社区街铺出租 茶烟酒 生鲜 美容 中医馆,海珠,东晓南,商业街店铺?1层,广东省广州市海珠区南洲路60号-之8,69.0,8280.0,4.0,"""门址""",113.31668303535719,23.06862501250211,113.32322630807072,23.07451244838229
临街商铺 小面积费用低 免进场费 送装修免租期,海珠,沥滘,临街门面?1层,城大振兴茶业广场,28.0,2800.0,3.33,"""购物""",113.31703049992834,23.068849281159794,113.32357496686264,23.07473092941363
路口位置，旺铺转让，价格面议,海珠,赤岗,临街门面?1层,石榴岗路,50.0,8500.0,5.67,"""道路""",113.34501406401316,23.092827303299847,113.35158815642437,23.098500383957455
邻街商铺，可空铺位转让,海珠,江南大道中,临街门面?1层,复兴十二巷,63.0,5600.0,2.96,"""道路""",113.27639870443663,23.108595630616685,113.2828220820771,23.114927696946358
海珠区鹭江西街（红枣木北京烤鸭）旺铺转让,海珠,宝岗,临街门面?1层,海珠鹭江西街店,35.0,8500.0,8.1,"""道路""",113.31407723073471,23.096072253646068,113.32059591238866,23.102001047385355
烟酒茶叶店转让！上两层共80个方，二层，干净整洁,海珠,昌岗,社区底商?1-2层,鹏扬茶烟酒(西西里精酿酒馆),80.0,6300.0,2.63,"""NoClass""",113.27843067149954,23.096183367586606,113.28486550640889,23.10252284932739
品牌托辅机构0元转让,海珠,宝岗,写字楼配套?3层,同福中路,180.0,1.1,2.04,"""道路""",113.26663124896877,23.111118163194719,113.27306744464069,23.11737586097371
品牌托辅机构0元转让，适当补贴场地设备费用即可,海珠,宝岗,写字楼配套?2层,同福中路,180.0,1.1,2.04,"""道路""",113.26663124896877,23.111118163194719,113.27306744464069,23.11737586097371
位置，生意很好，街边大排档很多,海珠,赤岗,临街门面?1层,海珠区江海街红卫经济联合社,50.0,8500.0,5.67,"""NoClass""",113.34262475101852,23.09430946051448,113.34919913331803,23.09997381082989
广州旅游景点太古仓抢手旺铺威士忌吧,海珠,工业大道北,商业街店铺,轴威士忌雪茄全球体验中心,374.0,8.0,7.13,"""餐饮""",113.40902938073572,23.130598201180566,113.41544801338448,23.13689711275378
海珠区鹭江西街(红枣木北京烤鸭）旺铺转让,海珠,宝岗,临街门面?1层,鹭江西街,35.0,8500.0,8.1,"""道路""",113.2329015838607,23.47803335044994,113.23944068537384,23.48376496762936
转让海珠东晓南临街门面,海珠,东晓南,临街门面,欣盛便利店,71.0,7700.0,3.62,"""购物""",113.29059750098375,23.092132593550887,113.29704646467767,23.09842307084384
广州旅游景点太古仓抢手旺铺威士忌酒吧,海珠,工业大道北,商业街店铺?1-2层,轴威士忌雪茄全球体验中心,374.0,8.0,7.13,"""餐饮""",113.40902938073572,23.130598201180566,113.41544801338448,23.13689711275378
江南西紫字辈临街门面转让,海珠,江南西,临街门面?1层,紫龙大街,85.0,3.32,13.03,"""道路""",113.2777742796636,23.10235931153181,113.28420302751057,23.10869634721425
出租广州塔旁大型高档小区商业街店铺,海珠,赤岗,商业街店铺?2层,珠江帝景苑(南2门),248.0,2.3,3.09,"""NoClass""",113.33396005539433,23.112528403878359,113.34051400113342,23.118202825718666
东晓南盈丰路一线旺铺,海珠,东晓南,商业街店铺?1层,盈丰路,430.0,7.0,5.43,"""道路""",113.30799938548674,23.075011783200734,113.31451107409809,23.081051180300876
租便宜人流旺安全管理到位,海珠,江燕路,商业街店铺?1-2层,江燕南二街,30.0,4200.0,4.67,"""道路""",113.28349873152405,23.08118131387486,113.28994697979144,23.08751880555133
本铺是正规商铺 ，办证方便。,海珠,客村,临街门面?1层,愉景南苑,36.0,6000.0,5.56,"""地产小区""",113.31809885467099,23.09995005025335,113.32462741992254,23.1058101832476
海珠区精装修带生源旺铺转让,海珠,滨江东,临街门面?1层,滨江宏岸,270.0,2.5,3.09,"""购物""",113.29979426296133,23.10989188728551,113.30624925119446,23.11606301910329
客村广州塔商场旺铺转让,海珠,客村,商业街店铺?1层,珠影·星光城,60.0,1.2,6.67,"""购物""",113.32781106435002,23.10038402134659,113.33436633010102,23.106110878973664
自购商铺，在江南大道中旁临街商铺。,海珠,江南大道中,临街门面?1层,复兴大马路/江南大道中(路口),25.0,3000.0,4.0,"""道路""",113.27688522670069,23.109501823304798,113.28330746544876,23.11583523647343
海珠区新港街道临街一楼经营中美容院转让,海珠,滨江东,商业街店铺?1层,富力银禧花园,120.0,1.19,3.31,"""地产小区""",113.29949180349623,23.10769134303513,113.30594787648514,23.113867497461638
海珠区江南西证件齐全经营中早教转让,海珠,江南西,商业街店铺?1层,江南西,350.0,1.11,1.06,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
精酿清吧，设备齐全，伶包入住,海珠,江南西,社区底商?1层,紫金大街,60.0,1.7,9.44,"""道路""",113.27740067440213,23.101684596462566,113.28383028345552,23.108020933938716
半露天餐车营地，休闲时尚一体,海珠,昌岗,写字楼配套?1层,广东现代广告创意中心,42.0,8500.0,6.75,"""NoClass""",113.28350825356246,23.097564014952725,113.28994261891035,23.103898656024677
海珠区工业大道中招租免租期一个月可做沐足棋牌早教托管等,海珠,工业大道南,商业街店铺?1层,广东省广州市越秀区吉祥路79号,1000.0,1.11,0.37,"""门址""",113.27142900886543,23.13533647285972,113.27784763965996,23.14163879108258
海珠区市二宫地铁口美容院底价急转,海珠,工业大道南,商业街店铺?1层,市二宫,190.0,1.11,1.95,"""地产小区""",113.27557900065905,23.11239603085409,113.28199966777997,23.11872437658382
适合餐饮，沐足，采耳等,海珠,南洲,商业街店铺?1层,大塘地铁站-A口,120.0,1.2,3.33,"""乡镇""",113.2874009706581,23.13564537271598,113.2938179640285,23.14195620622785
