标题,行政区,地标,具体位置,地址,建筑面积,万/月,元每平方米每天,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
步行街，稀缺头位。双开7字位,花都,狮岭,商业街店铺,益茶堂(望成路店),80.0,5800,2.42,"""餐饮""",113.18906535295489,23.45405822976883,113.19556790589974,23.460076083166514
圆玄中学附近咖啡奶茶店旺铺急转，包含所有设备，转让费可商讨,花都,花城街,临街门面,美力花苑,80.0,3000,1.25,"""地产小区""",113.22117618170394,23.413855175767684,113.22775928418483,23.419518843250488
花都区宝华路（正元堂康复理疗中心）旺铺转让,花都,建设路,临街门面?2层,宝华路,50.0,3000,2,"""道路""",113.22265039087587,23.395803785669889,113.22921563421285,23.40146650099316
房屋二层以上出租或分租,花都,花山,临街门面?2-5层,广州众程汽车服务有限公司,2000.0,2,0.33,"""汽车服务""",113.28500330342222,23.453049642857509,113.29144231535196,23.459379345488558
大型配套公寓。车位充足，可做娱乐。,花都,新区,写字楼配套?1层,红棉大道北,1000.0,2,0.67,"""道路""",113.1676201953528,23.44902400307155,113.17406601896137,23.455339044745917
广州花都餐饮农庄转让，有包间，可自己养鸡养鱼。,花都,花山,其他,铁山农庄,300.0,2800,0.31,"""餐饮""",113.27016742860764,23.462564313141326,113.27660354288793,23.468859532666039
国光电器一号门对面，厂里几万人，附近小区生活区繁华、人流量大,花都,镜湖大道,商业街店铺,淮南牛肉汤,50.0,5800,3.87,"""餐饮""",113.41694857261742,23.130879278552177,113.42338518131492,23.13709012416007
独立优越的办公环境，2个私家停车位，装修好有夹层,花都,新区,社区底商,麦德龙(花都商场店),75.0,2100,0.93,"""购物""",113.2449731929609,23.39210823190533,113.2514835860103,23.398018216840275
一共有78间房，房间配有空调，电视，之前是开酒店的,花都,花城街,临街门面,龙都酒店(迎宾大道店),3000.0,4.5,0.5,"""宾馆""",113.21382840195695,23.40711334964549,113.22040211560985,23.412792760914024
转让花都狮岭10年临街药店,花都,狮岭,临街门面?1-2层,千惠百货(清潭店),72.0,3000,1.39,"""购物""",113.26541566195307,23.38765100723195,113.27185318060924,23.393894014688365
大型新区教育城入口位置，二楼规模5000方 已90%进驻,花都,新区,社区底商?1层,Superstar同学汇,120.0,8800,2.44,"""教育""",113.23792787267904,23.20825913082113,113.24448030956944,23.21406073144686
酒店公寓楼诚心低价转让,花都,花城街,其他?1-4层,智享橙子水晶租房管理,2300.0,4.18,0.61,"""宾馆""",113.237995694745,23.427597174178726,113.24455644903338,23.43340145316471
门口就是3车道大马路 周边4s店多 车流量大,花都,花都,临街门面?1层,新二巷5号,110.0,6000,1.82,"""门址""",113.35065236837522,22.932452886905467,113.35722263381972,22.938166778064308
装修完整，光线好，临行，国道旁边,花都,花东,临街门面?1层,九湖村,200.0,6000,1,"""村庄""",113.31324063881354,23.443072675041095,113.31976768861313,23.449018409912758
转让修车店，本店设备全新,花都,狮岭,商业街店铺?1层,合诚汽车服务中心,120.0,6500,1.81,"""汽车服务""",113.20525281823933,23.48679747329273,113.2117839878286,23.49255016501791
工业园区理发店转让,花都,狮岭,商业街店铺,南方工业园,30.0,1258,1.4,"""NoClass""",113.178249215635,23.453810745855614,113.1847148403591,23.46000801040201
转让花都旧区临街门面,花都,旧区,临街门面?1-2层,广东省广州市花都区五华直街12号,920.0,1,0.36,"""门址""",113.21251894201549,23.394070533526184,113.21907782444885,23.399755384085663
驿站低价转让，货源充足稳定，个人直转,花都,花城街,临街门面?1层,东华庄二社西五巷,60.0,3000,1.67,"""NoClass""",113.21742629518434,23.39159511814254,113.22398748925667,23.39725682123225
商铺转让。无限制商业,花都,旧区,商业街店铺?1层,秀全大道14号,10.0,3200,10.67,"""门址""",113.21416769194797,23.38287444732837,113.22071929218068,23.388547358503585
清货公司长期承接大小超市便利店清货,花都,狮岭,商业街店铺?1层,联合中心市场,120.0,4500,1.25,"""购物""",113.17818004611077,23.46973271922695,113.18462964588416,23.47592771316011
个人房源，稳定客源，高档小区，临街旺铺,花都,花城街,商业街店铺?1层,路劲天隽峰,48.0,3000,2.08,"""道路""",113.33947565122378,23.138690880724739,113.34602743892856,23.144347396935485
骏一万邦永旺商圈，65方，免中介。早餐，水果，发廊,花都,花城街,商业街店铺?1层,雅居乐御宾府,65.0,5600,2.87,"""地产小区""",113.23096852023443,23.40979881293682,113.2375370958635,23.41551560537077
装修好的熟铺便宜出租,花都,花都,社区底商?1层,大华二路与松园路交叉口,53.0,1680,1.06,"""交叉路口""",113.20635883893202,23.400181660172448,113.21291206740765,23.40592508756196
花都高档小区大门口旺铺转让,花都,新区,写字楼配套?1层,路劲天隽峰-南门,70.0,5500,2.62,"""NoClass""",113.22006129473589,23.39566647293688,113.22662707472897,23.40132590393169
转让/兴田综合市场低价转让了,花都,旧区,社区底商,兴田综合市场,4450.0,8.11,0.61,"""购物""",113.23446273206393,23.39774838817568,113.24101143861361,23.403501044096797
真实铺源，证照齐全，地段好，交通方便，门前一个大运动休闲广场,花都,镜湖大道,临街门面?1层,朗悦君廷,235.0,1.9,2.7,"""地产小区""",113.25701821221802,23.35903573219703,113.26347658882503,23.365154405309427
人手不够转让，特低价较,花都,新区,临街门面,商业大道与迎宾大道交叉口,1300.0,2.05,0.53,"""交叉路口""",113.25080298551525,23.398198362750333,113.25729819020977,23.404212261937386
临街铺面，有个招工市场，临近十字路口,花都,狮岭,临街门面,如好生活超市,10.0,1200,4,"""购物""",113.17327907091105,23.470627810002413,113.17971465984377,23.476886371088385
花都区凤凰北路（每尚惠）便利店整体转让,花都,花城街,临街门面?2层,凤凰北路,52.0,8000,5.13,"""道路""",113.24068279601612,23.41664123038522,113.24723071055276,23.422485092868283
农贸市场整体转让（4450平方、个人直转、稳定客源）,花都,旧区,社区底商?1层,广东省广州市花都区田美中心新村一巷,4450.0,8.1,0.61,"""地产小区""",113.20721606493074,23.373006656392325,113.21375170835515,23.378736325851734
早餐店，面馆卖水果合适,花都,狮岭,档口摊位?1层,锦益士多店,35.0,600,0.57,"""购物""",113.21729181884953,23.480237736170165,113.22384447186245,23.485897950989107
旺铺出租，免转让费，全场租金平,花都,镜湖大道,商业街店铺?1层,中寰广场,230.0,8000,1.16,"""休闲娱乐""",113.23523627988037,23.347839722334407,113.24177737468091,23.35360089239401
周边竞争对手少，小区入住率高,花都,旧区,临街门面?1层,材记烧烤,40.0,3650,3.04,"""餐饮""",113.20090106702823,23.386704930337499,113.20742641368804,23.392518852553079
临街旺铺转让寻有意合作伙伴,花都,新区,临街门面?3层,名扬大厦,101.0,1500,0.5,"""商务大厦""",113.23731046730222,23.399120474602165,113.24385284946341,23.404910820294569
花都清步大道（胡杨林烤羊）旺铺转让,花都,新区,临街门面?1层,清布,60.0,4500,2.5,"""村庄""",113.26499354819406,23.386775581595946,113.27143144947087,23.39301318973722
药店二楼空置寻合作。新装修，水电已到位，可分租或项目合作。,花都,新区,商业街店铺?2层,凤凰御景,80.0,3500,1.46,"""乡镇""",113.39308472743054,23.204513712113628,113.39953383036468,23.210834740958395
转让汽车轮胎服务，店面靠大路，有稳定客源,花都,花东,商业街店铺?1层,花东镇,80.0,5100,2.13,"""乡镇""",113.33272066328262,23.44304938342368,113.33930113390426,23.44873692549577
直接对接村委、租金水电价格美丽毫无压力,花都,雅瑶,商业街店铺?1层,雅源中路70号,70.0,2900,1.38,"""门址""",113.22437037643526,23.366980130004899,113.23091930661414,23.372645319524236
旺铺转让，合成美食街对面,花都,狮岭,商业街店铺,狮岭大道中,80.0,4200,1.75,"""道路""",113.18954900064129,23.456953988764999,113.19605044921221,23.4629626512914
小区首铺位转让，空铺转让，可做水果店，面包店,花都,花城街,商业街店铺,路劲天隽峰,70.0,5500,2.62,"""道路""",113.33947565122378,23.138690880724739,113.34602743892856,23.144347396935485
业主便宜直租花都建设路人流旺地写字楼配套,花都,建设路,写字楼配套?4层,胡忠大厦,688.0,1.82,0.88,"""地产小区""",113.21577520965754,23.381516270738076,113.22232751205581,23.387181567936158
大门面双层商铺100方,花都,新区,社区底商,麦德龙(花都商场),110.0,2800,0.85,"""购物""",113.2449731929609,23.39210823190533,113.2514835860103,23.398018216840275
水果店转让花店转让旺铺转让,花都,铁路西,商业街店铺?1层,花果艺(鲜花水果店),80.0,1.1,4.58,"""购物""",113.28987068199587,23.148006010405046,113.29629879485363,23.154299137582905
餐饮商铺可分割可办理执照周边成熟4500元起,花都,花都,社区底商?1层,时代云港,90.0,4500,1.67,"""地产小区""",113.24202639156695,23.351615489151464,113.24854360479609,23.357475431122685
地铁口商铺，靠近机场。空气质量好，旁边就有花都湿地公园,花都,新区,商业街店铺?2层,碧桂园星港国际B区,120.0,3600,1,"""NoClass""",113.25496666209502,23.39312110328464,113.26144171357389,23.39920704197651
小区水果店接手就能经营，冷库风幕柜冰箱货架收银机中央空调,花都,花城街,临街门面?1层,大运家园-9栋,128.0,8800,2.29,"""楼号""",113.24195919831483,23.408461062795604,113.24849629437117,23.414323956562059
花都天隽峰108铺 茶园路,花都,旧区,商业街店铺?1层,路劲天隽峰,63.6,7000,3.67,"""道路""",113.33947565122378,23.138690880724739,113.34602743892856,23.144347396935485
花都区小区密集处出入口经营中托管中心转让,花都,花东,商业街店铺?1层,花东,260.0,1.75,2.24,"""乡镇""",113.33272066328262,23.44304938342368,113.33930113390426,23.44873692549577
商铺方正实用，做烧烤的朋友们直接,花都,新区,商业街店铺?1层,花都嘉华广场,104.0,1.72,5.51,"""NoClass""",113.26721883060266,23.380364488142808,113.27364704534425,23.38662753408317
餐厅近步行街带装修桌椅餐厨设备,花都,建设路,临街门面?1-2层,侨联大厦(建设路),1100.0,2.2,0.67,"""道路""",113.84467728003544,23.292517021891979,113.85120844552093,23.29842550805105
出租花都新区写字楼配套,花都,新区,写字楼配套?3层,名扬大厦,100.0,1500,0.5,"""商务大厦""",113.23731046730222,23.399120474602165,113.24385284946341,23.404910820294569
很好111111111,花都,花东,商业街店铺?1层,星福百货广场(花东市场店),35.0,3000,2.86,"""NoClass""",113.32862331219187,23.441632068256945,113.33519758815241,23.44735396214971
临街商铺，停车方便，人流量大,花都,花城街,临街门面?1层,路劲天隽峰,48.0,3000,2.08,"""道路""",113.33947565122378,23.138690880724739,113.34602743892856,23.144347396935485
店铺个人转让，有稳定客流1500,花都,雅瑶,商业街店铺,都尚发型专家(雅瑶店),260.0,1.38,1.77,"""休闲娱乐""",113.22343461158583,23.36856122222093,113.22998405457018,23.37422299850809
转让花都新区临街门面,花都,新区,临街门面?1-2层,华夏银行(广州花都龙珠社区支行),150.0,8500,1.89,"""金融""",113.23162850529239,23.402969967166393,113.23818913058766,23.408691943503564
旺铺转让，周边小区住户多，有其他成熟小区。,花都,新区,商业街店铺?1层,马鞍山公园地铁站-C口,30.0,2000,2.22,"""旅游景点""",113.24413660103973,23.400667598332487,113.25065850103111,23.406565070263626
十年老店，因小孩明年九月要回老家读初一，个人原因慢出,花都,花城街,商业街店铺,佰乐购物广场,60.0,4500,2.5,"""购物""",113.2130025897019,23.409960320364524,113.21957791548589,23.41564524108833
旺铺转让，接手即刻营业,花都,秀全,临街门面,万佳乐,60.0,4000,2.22,"""购物""",113.16881844507218,23.414355185951174,113.1752689307612,23.420661906858404
经营三年的汉堡店转让,花都,秀全,商业街店铺,保利高尔夫郡,75.0,4500,2,"""地产小区""",113.16157127554227,23.382667213942644,113.16798593049002,23.389002361129206
无转让费空置花都好位置卜蜂莲花沿街门面中医院院对面区政府地铁,花都,花城街,购物百货中心?1层,百业商业文化中心,20.0,6000,10,"""NoClass""",113.22381576261359,23.406135741098159,113.23039076833801,23.41180410487189
无转让费花都好地段人多卜蜂莲花沿街门面旁边中医院写字楼,花都,花城街,购物百货中心?1层,卜蜂莲花(百业广场世界名店城店),20.0,6000,10,"""购物""",113.22359379132213,23.4060615350795,113.23016888189115,23.411729123568333
星缘商业街大润发广百商圈,花都,新区,商业街店铺?1层,u+品牌时装折扣店,50.0,6800,4.53,"""购物""",113.26012401368719,23.12965401613554,113.26656933727976,23.13582181224463
3万人高校门口商业街，人流量大,花都,秀全,商业街店铺?1层,广州城市理工学院,77.0,9500,4.11,"""教育""",113.1790421499084,23.440750952826308,113.18552054227756,23.446938679443023
地铁口附近小区旺铺，客源充足，店铺正常营业中,花都,秀全,社区底商,保利高尔夫郡,70.0,4180,1.99,"""地产小区""",113.16157127554227,23.382667213942644,113.16798593049002,23.389002361129206
旺铺转让转让费5千(中介勿扰),花都,花城街,临街门面,宝利来公寓,20.0,850,1.42,"""宾馆""",113.21653544561038,23.403087207134769,113.22310765455788,23.408753782189515
旺铺转租，转让费5千,花都,花城街,档口摊位,好好七果铺,20.0,850,1.42,"""购物""",113.21645828116708,23.40301399435212,113.22303036403436,23.40868080461308
现有员工顾客产品 总70w 需要资金周转,花都,花城街,商业街店铺?1层,广州融创雪域华府B1区,102.0,1.2,3.92,"""地产小区""",113.23250884469188,23.433909216739694,113.23908377481949,23.439643780797338
蛋糕店带平台和技术转让  年稳定营业额 价格可在商量,花都,花都,临街门面?1层,华翠楼小区,83.0,4300,1.73,"""地产小区""",113.22805639343314,23.38740430977844,113.23460840359297,23.393091923206389
临街旺铺转让，接手可经营,花都,花城街,临街门面,广州市花都区星辰艺术幼儿园,50.0,14,0.01,"""教育""",113.20815605181608,23.410926458940023,113.21472381014964,23.41665226779502
有稳定的客源，人流多，厂房多,花都,新区,临街门面?1层,艺剪烫染发型设计,30.0,1300,1.44,"""休闲娱乐""",113.24719191773927,23.399246424208397,113.25370142920785,23.40519649179976
花都马溪仓库出租，交通便利，可享免费代理外账服务,花都,秀全,其他?1层,花港大道,2390.0,5.98,0.83,"""道路""",113.16254180481492,23.37432668959352,113.1689532153942,23.38065923257461
合作愉快，非诚勿扰！！！！,花都,狮岭,商业街店铺?1层,学府花园,40.0,3000,2.5,"""地产小区""",113.18073851003288,23.433477088958275,113.18722500053376,23.439639353433298
紫微路旺铺，骏壹万邦商圈,花都,花都,临街门面?2层,永愉花园-南门,115.0,8000,2.32,"""地产小区""",113.23962117856478,23.411521161648893,113.2461686066018,23.41734779754713
本店铺位于广州市花都区城市理工大学门囗,花都,秀全,商业街店铺?1层,富泰超市(学府路店),300.0,2.3,2.56,"""购物""",113.46216693638044,23.26750215926795,113.46872436429446,23.27316151579413
三角路口家档口，位置的地方,花都,镜湖大道,商业街店铺?1层,中恒商业广场(办公),137.0,9500,2.31,"""NoClass""",113.25873604184418,23.38471407498602,113.26519100358004,23.390861229187548
中桌球店转让或出租,花都,花东,商业街店铺?1层,富力金港城-南区,110.0,8500,2.58,"""地产小区""",113.36406191370155,23.462304994070828,113.37058108933603,23.46820046082407
四小旁，五华小学附近，,花都,新区,临街门面,花城路,70.0,6500,3.1,"""道路""",113.22148169540778,23.383373663662348,113.22803665638979,23.38903192754527
花都区狮岭镇（螺蛳鸭脚打边炉）旺铺转让,花都,狮岭,临街门面?1层,阳光北路,160.0,8900,1.85,"""道路""",113.17377017453319,23.478400944011189,113.18020118619431,23.484652636872025
19年翻修过 设施设备齐全,花都,花城街,商业街店铺?3-6层,花城北路104号,2200.0,6,0.91,"""门址""",113.21491211772383,23.398110883386598,113.22147790126803,23.403782819925575
房东直租 花都岐山物流中心 2000平米 即租即用,花都,秀全,其他?1层,恒河沙物业公司,2337.0,7.01,1,"""NoClass""",113.16501510937472,23.374308942172417,113.17142829958026,23.38063285636501
花都建设路附近一楼出租130平方带独立洗手间,花都,建设路,商业街店铺?1层,建设路,130.0,2145,0.55,"""道路""",113.84467728003544,23.292517021891979,113.85120844552093,23.29842550805105
花都花山商圈一楼小加工商铺100平出租,花都,花山,商业街店铺?1层,花山,100.0,1620,0.54,"""区县""",118.49960562874881,31.725472572000724,118.50621410319585,31.731120714596327
花都旧区商圈一楼100平方出租可做五金吸塑设备,花都,旧区,商业街店铺?1层,花都旧区,100.0,1710,0.57,"""地产小区""",113.21143270837912,23.383224544675327,113.21798084155702,23.388915399018189
花都花城街附近一楼精装修100平商铺出租,花都,花城街,商业街店铺?1层,花城街,100.0,1560,0.52,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
花都花东中心一楼128平方实际面积出租,花都,花东,商业街店铺?1层,花东镇,128.0,2035.2,0.53,"""乡镇""",113.33272066328262,23.44304938342368,113.33930113390426,23.44873692549577
花都镜湖大道中心标准一楼120平商铺出租,花都,镜湖大道,商业街店铺?1层,镜湖大道南,120.0,2016,0.56,"""道路""",113.25519034016692,23.389292549278609,113.2616610899917,23.3953816025183
急.急.急，本人因有事，须回老家，本店生意稳定，,花都,旧区,临街门面,北闸街,80.0,2500,1.04,"""道路""",113.22551275155193,23.381353898946956,113.23206376693325,23.38702492401577
旺铺转让开了14年了先到先得,花都,狮岭,商业街店铺?1层,益群南山经济社,158.0,2300,0.49,"""NoClass""",113.20225598122848,23.473791779466539,113.20878518913095,23.479585815036967
店铺是双门头还带有阁楼，附近好几个小区学校，位置非常不错,花都,花都,临街门面,隽利大厦,70.0,8040,3.83,"""商务大厦""",113.2213306902516,23.397476899903599,113.22789813187393,23.403137526776744
本人有事需要回家。急需转让,花都,花城街,商业街店铺?1层,郑家美食铺,148.0,1400,0.32,"""餐饮""",113.21744273417517,23.405060703202186,113.22401744966452,23.410725151343966
可以用作办公室、仓库、美团外卖、电商等用途,花都,新区,商业街店铺?1层,田美村,45.0,1800,1.33,"""村庄""",113.64943147581173,23.366131272011385,113.65585056245128,23.372427539513184
一手房东，位置宽敞，客源稳定，,花都,旧区,临街门面,北闸街,70.0,2500,1.19,"""道路""",113.22551275155193,23.381353898946956,113.23206376693325,23.38702492401577
旺铺转让，十年老店，客源稳定，慢出,花都,花都,档口摊位,佰乐广场,50.0,4500,3,"""餐饮""",113.8292112439058,23.306857125025514,113.83579251709964,23.312558548121748
花都区迎宾大道（乐家嘉）旺铺转让,花都,花城街,临街门面?1层,迎宾大道68号,20.0,5000,8.33,"""门址""",113.23456452702024,23.406079775668986,113.24112142782667,23.411835421783836
花都大布市场路口中心位置，主要经营湘菜因本人原因现低价转让,花都,秀全,临街门面,大布肉菜市场,150.0,5800,1.29,"""购物""",113.16962575223372,23.414032762093809,113.17607737391272,23.42033277167556
位置优越首层临街旺铺出租,花都,新区,临街门面?1层,田美新村,149.0,7200,1.61,"""地产小区""",113.24543043046534,23.394287035825273,113.25194129088185,23.400205330718117
酒店有客房36间，因老板要回老家发展，特低价转让出去。,花都,旧区,商业街店铺,聚豪酒店,1400.0,2,0.48,"""宾馆""",113.2221470702988,23.384194215280968,113.22870235786458,23.389853714359913
酒店有客房36间，因老板要回老家发展，特低价转让出去。,花都,旧区,商业街店铺,聚豪酒店,1400.0,2,0.48,"""宾馆""",113.2221470702988,23.384194215280968,113.22870235786458,23.389853714359913
出租花都新区临街门面旺铺,花都,新区,临街门面?3层,田美新村,198.0,4200,0.71,"""地产小区""",113.24543043046534,23.394287035825273,113.25194129088185,23.400205330718117
10的火锅店，喜欢先询盘，好商量,花都,秀全,临街门面,痴火锅(汇通广场店),120.0,1.2,3.33,"""NoClass""",113.19490236249568,23.428835251837407,113.20143975510503,23.43475308503057
旺铺出租，免转让费，全场租金平,花都,镜湖大道,商业街店铺?1层,中寰广场,250.0,8000,1.07,"""休闲娱乐""",113.23523627988037,23.347839722334407,113.24177737468091,23.35360089239401
临街地段优越，有厨房厕所,花都,狮岭,临街门面?1层,教育东路,60.0,5000,2.78,"""道路""",113.15878239625691,23.467980640609587,113.16520418774205,23.4743177790052
花都区新华街云山大道69号-4号流星花园时尚花艺生活馆转让,花都,新区,商业街店铺?1层,花都区新华第七小学-东南2门,35.0,2500,2.38,"""NoClass""",113.22822949690486,23.394009090257744,113.23478721968084,23.39969920666468
餐饮，小区写字楼楼下，莲塘地铁口附近，人流多,花都,新区,商业街店铺,尚鲜牛肉,45.0,4500,3.33,"""餐饮""",113.25481493829442,23.393576333141568,113.26129096760293,23.399659751187696
转让奶茶店 可空铺转  花都区 炭步镇南街路,花都,炭步,商业街店铺,南街路,60.0,7000,3.89,"""道路""",113.1143637040586,23.334377300622689,113.12092050857555,23.34013066151699
花都梯面高百丈农场转让,花都,花山,其他?1层,美家乐-乡亲直供(广州)信息科技有限公司,1333.0,3500,0.09,"""NoClass""",113.26661642692786,23.132878624609263,113.2730440084029,23.139134394097416
附近夜店多，有外摆区，适合餐饮，宵夜档口,花都,花城街,临街门面,兴田综合市场,73.0,5000,2.28,"""购物""",113.23446273206393,23.39774838817568,113.24101143861361,23.403501044096797
位于融创附近商业街，人员入住率比较高。,花都,花城街,商业街店铺?1层,融天下总部,50.0,4800,3.2,"""NoClass""",113.23287059232062,23.43274662148354,113.23944490537174,23.438485194626336
花东先科一路工厂30平早餐档口招租,花都,花东,档口摊位?1层,鸿利光电,30.0,3000,3.33,"""NoClass""",113.367778023934,23.451651001965819,113.3742944824293,23.457613237910967
工厂食堂档口出租花都花东,花都,花东,写字楼配套?2层,先科一路,30.0,3000,3.33,"""道路""",113.36975854773526,23.450534720214909,113.3762687511733,23.456532347073105
布心村的位置 一条路必经的路三条路都要从这里过,花都,新区,商业街店铺?1层,布心村,60.0,2200,1.22,"""村庄""",113.20370647513497,23.382665223704455,113.21023717105888,23.3884386968162
转让！独立商铺，不用装修，设备齐全,花都,旧区,商业街店铺?1层,宝华路34号之一,42.0,1800,1.43,"""门址""",113.24833537082253,23.120095799736867,113.25482438921005,23.126062750479727
花都狮岭学校食堂特色窗口招商,花都,狮岭,档口摊位?2层,广东省高新技术高级技工学校,35.0,1.6,15.24,"""教育""",113.23963698874175,23.47597784030852,113.24615881721454,23.481799405832918
旺铺转让，37平方阁楼有厕所有厨房,花都,新区,商业街店铺?1层,宝华路,37.2,3980,3.57,"""道路""",113.22265039087587,23.395803785669889,113.22921563421285,23.40146650099316
花都区证件齐全生源300多个幼儿园转让,花都,狮岭,商业街店铺?1层,狮岭镇,6000.0,1.11,0.06,"""乡镇""",113.1580058111438,23.46698674694006,113.16442878776913,23.473322919147127
狮岭六横自助洗车店带设备转让（租金便宜）,花都,狮岭,其他,狮岭洗车店,160.0,1100,0.23,"""汽车服务""",113.17666056234114,23.480129431945565,113.18309824133216,23.486344228550686
花都区汇通广场（长沙特色小吃）旺铺转让,花都,建设路,临街门面?1层,雅居乐汇通广场,21.0,4600,7.3,"""NoClass""",113.19490236249568,23.428835251837407,113.20143975510503,23.43475308503057
因另有发展，将中900多平家私店低价转让,花都,花都,临街门面?2层,花城大街,950.0,1.49,0.52,"""道路""",113.30006222749486,23.499287356131679,113.3065098645023,23.505452755373985
新开发物流园，，,花都,花东,商业街店铺?1层,联群新村,80.0,3500,1.46,"""村庄""",113.30703496469156,23.43818001799868,113.3135419084535,23.44423626409364
花都经营中临街一楼美容院转让，装修豪华，,花都,新区,社区底商?1层,花都广场,190.0,1.5,2.63,"""商圈""",113.22753061521832,23.405055977194715,113.23410056663323,23.410743419357453
老店做了六年花都区好美华庭小区底商一楼经营中美容院转让,花都,炭步,社区底商?1层,好美华庭,160.0,2900,0.6,"""地产小区""",113.11913496394272,23.343216001916983,113.12566940596811,23.34903251297108
花都区好美华庭小区底商一楼经营中美容院转让，客源稳定,花都,炭步,社区底商?1层,好美华庭三期,160.0,2902,0.6,"""地产小区""",113.12142699045067,23.34300804223843,113.12795430776649,23.348860138237936
花都区好美华庭小区底商一楼经营中美容院转让,花都,炭步,社区底商?1层,好美华庭,160.0,2902,0.6,"""地产小区""",113.11913496394272,23.343216001916983,113.12566940596811,23.34903251297108
工业区烧烤店，附近好几家国企，门口可以摆桌，生意稳定,花都,花东,临街门面?1层,先科一路,60.0,4300,2.39,"""道路""",113.36975854773526,23.450534720214909,113.3762687511733,23.456532347073105
人流密集地段，旺铺转让,花都,狮岭,商业街店铺,盘古中路,60.0,1,5.56,"""道路""",113.1622664741762,23.471272211891667,113.16868565633127,23.477607050307808
合同还有3年送押金2个月 外场地150方,花都,狮岭,临街门面?1层,合成美食街,67.0,1.2,5.97,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
地处马路边停车方便，铺内面积80平方外面100平方随意摆放,花都,镜湖大道,临街门面?1层,坚腾盛五金工具,80.0,4000,1.67,"""NoClass""",113.23855884246902,23.1380947785317,113.24508012129206,23.143899575287987
地处马路边上，停车方便，铺内80平方，门外100平米随意使用,花都,镜湖大道,临街门面,车乐途汽车维修,80.0,4000,1.67,"""汽车服务""",113.25981311015029,23.379870318973429,113.26626160733253,23.38603380579505
交叉路口，商业中心，高大上档次,花都,花城街,临街门面,保利翡翠山,70.0,1,4.76,"""地产小区""",113.21598020297485,23.415387699688528,113.22256302573698,23.42105846893515
凤凰御景菜鸟驿站转让,花都,雅瑶,社区底商?1层,凤凰御景,300.0,2955,0.33,"""乡镇""",113.39308472743054,23.204513712113628,113.39953383036468,23.210834740958395
回老家发展，转让生意，设备齐全，接手就可以做。,花都,花城街,社区底商,保利花城-西门,50.0,4000,2.67,"""乡镇""",113.22402479830569,23.410834430257567,113.23060400091048,23.416504448739035
临界门面，餐饮接手可营业，设备齐全。有意者请联系我，中介勿扰,花都,花东,临街门面?1层,湖南郴州茶油烧鸡公,180.0,5000,0.93,"""餐饮""",113.173469332018,23.473514997353605,113.17990298018518,23.479770884043949
6万急转花都小区出入口经营中的早教中心转，也可空转做各行各业,花都,花东,社区底商?1层,花东,250.0,1.75,2.33,"""乡镇""",113.33272066328262,23.44304938342368,113.33930113390426,23.44873692549577
1万五千元新装修的店铺白菜价格全部设备,花都,建设路,临街门面?1层,翠华花园,62.0,4800,2.58,"""地产小区""",113.20356301574506,23.388101031944399,113.21009733079016,23.393877260433574
商业店铺，全新装修设备齐全冷暖新装空调，客源充足,花都,旧区,临街门面?1层,凤华路,45.0,2300,1.7,"""道路""",113.2119713349768,23.395998145958843,113.21853133750014,23.401687238819397
出租花都建设路商业街店铺,花都,建设路,商业街店铺?1层,建设北路89号之五,45.0,1500,1.11,"""门址""",113.20798905682182,23.394896076182989,113.21454064129796,23.40062036018609
大润发旁边星缘步行街旺铺出租,花都,新区,商业街店铺?1层,星缘商业街,45.0,1.6,11.85,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
位置在花都区建设北路77-1号，价格优,花都,建设路,临街门面?2层,中国花都海关,120.0,3200,0.89,"""政府机构""",113.20972395425265,23.393201535633115,113.21627739194465,23.398908482762236
低价全部转让靠地铁站近，有写字楼，年轻人多，有公寓,花都,新区,商业街店铺?1层,新华莲塘新村大街,50.0,3000,2,"""生活服务""",113.27015278622781,23.13733060067761,113.27657422803179,23.143622523360123
整体转，里面的东西全部都是新的,花都,建设路,临街门面?2层,建设路,120.0,3200,0.89,"""道路""",113.84467728003544,23.292517021891979,113.85120844552093,23.29842550805105
7字位房源难得，大招牌，位置适合烟酒茶,花都,旧区,商业街店铺?1层,宝华路/建设北路(路口),33.0,3800,3.84,"""道路""",113.2194929368399,23.426214343215425,113.22608239188422,23.431878777290874
全新装修东西都配好成熟商圈城中村住宅学校都有可合作可接手,花都,花都,社区底商?1层,星缘商业街,50.0,1.8,12,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
茶园路天隽峰饮食店转让,花都,花城街,商业街店铺,茶园路13号,800.0,4,1.67,"""门址""",113.22126610208545,23.39728030304167,113.22783335952478,23.402940810808965
临街商铺，大厦出入口，人流多便宜,花都,花城街,商业街店铺?1层,隽利大厦,60.0,3500,1.94,"""商务大厦""",113.2213306902516,23.397476899903599,113.22789813187393,23.403137526776744
经营3的年旺铺转让，客源稳定,花都,花城街,临街门面,北小宝烧烤(全国加盟连锁万达店NO.002),200.0,8000,1.33,"""餐饮""",113.24103735720078,23.428619884366645,113.24758867778303,23.434470287014045
