标题,行政区,地标,具体位置,地址,建筑面积,万/月,元每平方米每天,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
员工可留店，高档小区出入口一楼美容院转,番禺,桥南,商业街店铺?1层,桥南,300.0,1.2,1.33,"""乡镇""",113.37806191523937,22.933749276470125,113.38454665214546,22.93989124240446
租金5000月，番禺区富豪山庄高档小区一楼美容院转,番禺,番禺广场,商业街店铺?1层,富豪山庄,200.0,5000.0,0.83,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
音乐烧烤清吧酒吧饭店稳定客源 舞台大屏音箱 不要舞台可单谈,番禺,沙湾,临街门面,广东省广州市番禺区岗心路,150.0,1.26,2.8,"""道路""",113.35052705475663,22.919114572734473,113.35708472021448,22.924824699281499
大石商业，新装足疗养生店转让,番禺,大石,购物百货中心,万民城MO CITY(大石店),1200.0,6.0,1.67,"""购物""",113.31955949942973,23.019215850551505,113.32607527787862,23.025049179584305
急转经营中理发店 旁边有学校,番禺,石碁,临街门面,园岗东街7号,50.0,1850.0,1.23,"""门址""",113.43599264942266,22.969616925120403,113.44252405773733,22.975513941948749
本店位于广州南站附近韦涌，广州南站辐射区，人流量大，客源充足,番禺,南站,临街门面,广东省广州市番禺区人民路30号,560.0,5000.0,0.3,"""门址""",113.49214985903818,22.9780779902625,113.49864408511623,22.984116634230746
（中介、清货勿扰）已加盟不收取任何 有仓库 客流稳定,番禺,番禺,社区底商?1层,扶风大街,70.0,2500.0,1.19,"""道路""",113.36265346049292,22.95849975394277,113.36919699843243,22.964375719807017
大马路十字路口位置，现低价转让,番禺,石碁,临街门面?1层,富怡路88号,40.0,2500.0,2.08,"""门址""",113.44367370051374,22.964590408147808,113.45023307285739,22.970369901731055
大马路十字路口位置、六年老店！低价转让,番禺,石碁,临街门面?1层,富怡路88号,40.0,2500.0,2.08,"""门址""",113.44367370051374,22.964590408147808,113.45023307285739,22.970369901731055
位于兴业大道和市新路交叉路口，旁边是工商银行,番禺,南村镇,商业街店铺?1层,惠添惠百货(蔡三村店),160.0,7000.0,1.46,"""购物""",113.38600329526716,22.973066182325689,113.39245903125992,22.979320418573438
美容院转让，复试2层4个房间，新装修，有意电联，非诚勿扰,番禺,汉溪长隆,商业街店铺,奥园城市天地5区,100.0,6000.0,2.0,"""NoClass""",113.34034781604312,22.99782859341805,113.3469010444104,23.003485432236997
物业直租，人流旺区，近马路边,番禺,大石,写字楼配套?1层,东联村,66.0,4999.0,2.52,"""村庄""",113.94261503822843,23.908569401249584,113.94920561099461,23.914234868150517
房东直租，无中介费，价格优惠,番禺,南村镇,商业街店铺?1层,里仁洞,80.0,5000.0,2.08,"""NoClass""",113.35755611570879,22.996783746093649,113.36408286121258,23.00257445482399
旺铺出租，随时看房，手快有手慢无,番禺,大石,写字楼配套?1层,德智创意园,145.0,2.0,4.6,"""工业园区""",113.32027302349607,23.02221746124623,113.32679268395754,23.028040095058448
173方番禺大石物业直租商铺，带阁楼，适合宠物店，餐饮行业,番禺,大石,写字楼配套?1层,德智创意园,173.0,7888.0,1.52,"""工业园区""",113.32027302349607,23.02221746124623,113.32679268395754,23.028040095058448
73方大石东联合适仓库出租！物业直租，货车直达门口！！,番禺,大石,写字楼配套,德智创意园-C区,73.0,2888.0,1.32,"""NoClass""",113.3178399630231,23.0218011131003,113.32435154915255,23.02766220319039
中的美发店低价转让,番禺,沙湾,临街门面?1层,威乐(福龙路店)-停车场,30.0,1100.0,1.22,"""购物""",113.33306651090385,22.923056100416486,113.33963392089035,22.928738893100414
舞蹈工作室转让200平设备齐全,番禺,祈福,商业街店铺,祈福缤纷汇,200.0,6500.0,1.08,"""地产小区""",113.33867903389779,22.97512038834548,113.34525274770316,22.98078218935426
医保药店 地铁口400米 合同六年  带外摆区,番禺,南村镇,临街门面?1层,板桥幼儿园,120.0,6000.0,1.67,"""教育""",113.3948915791327,23.01756105663673,113.4013068972102,23.02388547367008
店铺位置好，包营业执照,番禺,大学城,临街门面?1层,贝岗村,28.0,3600.0,4.29,"""村庄""",113.4015915009461,23.06735279192572,113.40804194918028,23.073695764533114
100方一楼商铺出租，市桥商圈成熟，业态规划完善，交通方便,番禺,万博,商业街店铺?1层,德智创意主场(商业),100.0,4500.0,1.5,"""NoClass""",113.35351293244027,23.00401392534643,113.36004673340392,23.00975170689679
经营中店铺超低价急转,番禺,大学城,临街门面,黑龙江饺子馆(北亭村大街店),50.0,2800.0,1.87,"""餐饮""",113.38332409908455,23.05737551741199,113.38979513224001,23.063597181617266
带货带押金转让，做了六七年实在不想做了,番禺,南站,临街门面,新基大街三号,70.0,9800.0,4.67,"""门址""",113.26718676109596,22.984065527901188,113.27362861217391,22.990330841401059
周围人流量大，停车方便,番禺,市桥,临街门面?1层,惠喜生活超市(沙墟分店),900.0,6.0,2.22,"""购物""",113.38020536201603,22.947790750680768,113.38668977264801,22.95396791945479
沙湾镇中华大道大药房转让,番禺,沙湾,临街门面?1层,中华大道835号,100.0,1.0,3.33,"""门址""",113.36362147451014,22.920318055387964,113.3701443410683,22.92620663797634
四面环绕三大知名楼盘老品牌店铺,番禺,桥南,临街门面?1层,金奥街与南城路交叉口,88.0,6300.0,2.39,"""交叉路口""",113.36934450525128,22.914853147893934,113.37584164500263,22.920840422124099
旺铺转让，三所学校围绕，小区门口，公交车站后，极优位置！,番禺,石楼,社区底商,广东省广州市番禺区铁中路2,180.0,1.8,3.33,"""道路""",113.4941235260735,22.95471234904279,113.50062778241157,22.960789136545153
距离南站旁，敏捷公馆，,番禺,钟村,商业街店铺,GN18广南18号,180.0,6400.0,1.19,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
私人转让，门口可摆，交通便利，有大型停车位,番禺,番禺广场,商业街店铺?1层,伟哥土鸡店,58.0,4800.0,2.76,"""购物""",113.4123535602743,22.95080636360456,113.41881820103476,22.957081835386409
商铺位于市桥街解放路，西园附近,番禺,市桥,商业街店铺?1层,解放路142号,35.0,4200.0,4.0,"""门址""",113.36296705894636,22.941186798534443,113.36950938611698,22.94706792608416
生意转让丨番禺区大学城内的美食城，享有万人学生人流量,番禺,大学城,商业街店铺?1层,北亭村友恒美食汇,30.0,6000.0,6.67,"""村庄""",113.38020302642171,23.05651668685249,113.38668272090392,23.062692911733035
本人在南村做了三年美业，主要营业皮肤管理和光电设备。,番禺,万博,写字楼配套?1-2层,敏捷上城国际,90.0,1800.0,0.67,"""地产小区""",113.35799898032505,23.006731046119353,113.36452023820488,23.012527221002214
房东直租，临街旺铺位置,番禺,大学城,临街门面?1层,南亭大道,30.0,2000.0,2.22,"""道路""",113.39400477193355,23.039042758425088,113.40043804990727,23.04536611737857
大学城房东直租，免进场费。,番禺,大学城,临街门面?1层,Loster密室逃脱(南亭店),30.0,2000.0,2.22,"""休闲娱乐""",113.39465200105328,23.042944998529444,113.40108857459657,23.049272543847967
临街旺铺低价转让，可明火，中介勿扰,番禺,洛溪,临街门面?1层,幸福南路73,85.0,7500.0,2.94,"""门址""",113.3396544140202,23.042322609912835,113.34622590676443,23.04798312987766
已租9年，升级迁址，谁租谁旺。 格局方正，门面大气，社区环绕,番禺,桥南,临街门面?1层,中华大道,193.0,1.3,2.25,"""道路""",113.34709220397927,22.90809407348799,113.35364479906136,22.913774896546273
旺铺转让，三所学校围绕，小区门口，公交车站后，极优位置！,番禺,石楼,社区底商?2层,亚运城天誉,180.0,1.8,3.33,"""地产小区""",113.47914302407185,22.95150613649173,113.48569963345517,22.957326816644867
转让经营中汽修门面，接手可营业。,番禺,番禺,临街门面?1-2层,番禺德宝花园,300.0,2.3,2.56,"""地产小区""",113.38470587261954,22.92647801631052,113.3911645151366,22.93271612777357
番禺贴膜门店寻找改装升级合作,番禺,钟村,社区底商,广东省广州市番禺区平安街26号,2000.0,1000.0,0.02,"""门址""",113.28336102128941,22.96115923425495,113.28980955076519,22.96749714915912
本楼位于临街繁华地段,番禺,石碁,临街门面,九鸿广场,1200.0,5.5,1.53,"""休闲娱乐""",113.40474859565988,22.94698521127484,113.41120123013582,22.953318880783198
发廊45000转让 小区店及转及做，有固定会员五六百个。,番禺,番禺广场,商业街店铺,广华南路94号,120.0,6400.0,1.78,"""门址""",113.39958046440158,22.940601709915549,113.40602893561223,22.946945321630467
市桥光明北路旺铺转让  可做美容 美甲,番禺,市桥,临街门面?1层,禺华园一街-2座103之2,40.0,2800.0,2.33,"""门址""",113.3672593423327,22.948492702516917,113.37378872922304,22.954448020686887
地处广州南站高铁枢纽 千亿商圈,番禺,钟村,商业街店铺?1-3层,雄峰城-东北门,130.0,7000.0,1.79,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
本商铺位于番禺大石105国道旁，东联工业区牌坊旁边,番禺,大石,临街门面?1层,德智创意园-A区,75.0,5999.0,2.67,"""地产小区""",113.32021422145046,23.022109549926996,113.32673363310203,23.02793307017697
大石新联路50平商铺出租仅2300/月，家用水电费,番禺,大石,临街门面?1层,新联路,60.0,2300.0,1.28,"""道路""",113.16743119187358,23.46368711153225,113.17386230466259,23.47000045769916
三年老店，稳定客源，,番禺,市桥,商业街店铺?1层,禺华园一街-2座103之2,40.0,2800.0,2.33,"""门址""",113.3672593423327,22.948492702516917,113.37378872922304,22.954448020686887
转让‖番禺区易发商业街美甲美容店 正街门面,番禺,市桥,商业街店铺?1层,易发商业步行街,100.0,1.8,6.0,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
转让或出租，设备齐全，即可营业,番禺,大石,商业街店铺,河村百货,60.0,2800.0,1.56,"""购物""",113.3397614022064,23.023279321910235,113.34631541631863,23.028936271956686
店铺上下两层，一楼可美甲美容，二楼美容，养生,番禺,桥南,社区底商?2层,广东省广州市番禺区桥南路217,120.0,5000.0,1.39,"""门址""",113.37517970201157,22.92723383502809,113.38166852433302,22.93332641910663
位于番禺区厦滘地铁出口（相遇星期八）烤吧旺铺转让,番禺,厦滘,临街门面?1层,厦滘南路,202.0,3.23,5.33,"""道路""",113.32656241969156,23.04392413647534,113.33311913272003,23.049665706702667
商场门口位置比较好一进来就看到,番禺,南村镇,购物百货中心,天汇百汇(南村店),21.0,5100.0,8.1,"""乡镇""",113.38677610749714,23.00951148025597,113.39320338081663,23.01576933047473
轰趴馆高端ktv会所,番禺,市桥,其他,长堤文化园,450.0,1.0,0.74,"""NoClass""",113.36497674803262,22.93615338853785,113.3715093104621,22.942067934113159
旺铺招租：价格低、人流旺,番禺,祈福,临街门面?1层,朝阳下街,420.0,1.01,0.8,"""道路""",113.34545620998503,22.95210224259678,113.35204175849576,22.957779933622964
番禺亚运城品牌生鲜店转让,番禺,亚运城,商业街店铺?1-2层,亚运城天韵,110.0,1.0,3.03,"""地产小区""",113.50193402298852,22.952646015506926,113.5084131571733,22.958849133130618
大石一楼200方便宜急租，水电齐全有办公室,番禺,大石,商业街店铺?1层,大石,200.0,4800.0,0.8,"""乡镇""",113.31447841397532,23.030222617785559,113.32098486574587,23.036141681929519
番禺大石（煲煲香餐饮店）旺铺转让,番禺,大石,临街门面?1层,植村2路7号,70.0,4500.0,2.14,"""门址""",113.33055386056273,23.01777493366924,113.33709664003946,23.023472031399586
淘商城创意园 商铺出租 户型方正实用面积大 可做仓储电商仓库,番禺,市桥,写字楼配套?1层,淘商城-电子商务创意产业园-广州市番禺区,116.0,4640.0,1.33,"""NoClass""",113.37463802378923,22.936337025545084,113.38113627447412,22.942421807383817
番禺万达广场临街铺出租 114平复式上下两层 可明火,番禺,万博,临街门面?1-2层,番禺万达广场(商业),114.0,2.05,6.0,"""购物""",113.35521396375339,23.012052024871225,113.3617427423291,23.017810315003396
番禺南村临街150方旺铺超市餐饮商铺,番禺,板桥,临街门面,一田创客(商业),150.0,9000.0,2.0,"""餐饮""",113.3931946800249,23.176097221085884,113.39964414711985,23.182419022025348
中介请不要打扰，个人原因，三叉路口位置不错,番禺,沙湾,临街门面,湾沙村锿杀北村委会核酸采样点,40.0,2000.0,1.67,"""政府机构""",113.30813997029901,23.302472015472703,113.31465126050131,23.308508788647115
钟村装饰材料城二楼中庭位，扶手电梯上来就到。,番禺,钟村,档口摊位?2层,钟村装饰材料城(创源路),100.0,3000.0,1.0,"""购物""",113.30733949025934,22.973485094851314,113.31383647778732,22.979533623938658
2号线地铁口旁，超市出入口，经营中的店铺.空转，中介勿扰,番禺,南浦,商业街店铺?1层,南浦,54.0,1.38,8.51,"""NoClass""",113.29556701689387,23.047639341208116,113.30202723003809,23.053873989785655
西丽南路34号西秀园19幢3、4号,番禺,市桥,社区底商?1层,西秀园-19幢,49.0,3000.0,2.04,"""地产小区""",113.35924807413626,22.94422161348584,113.36580352210801,22.95004390133552
广州市番禺区贝岗村清吧酒吧转让,番禺,大学城,临街门面?1层,巷子里清吧,120.0,1.25,3.47,"""餐饮""",113.40094795487897,23.067827683656366,113.40739830808644,23.07417142843788
出租番禺市桥商业街店铺（原华夏番禺支行）,番禺,市桥,商业街店铺?1-3层,富华东路183号,1200.0,22.38,6.22,"""门址""",113.3802437196613,22.951415867575706,113.38672808285512,22.95759364018401
出租番禺市桥商业街店铺（原华夏番禺支行）,番禺,市桥,商业街店铺?1-3层,富华东路183号,1200.0,16.0,4.44,"""门址""",113.3802437196613,22.951415867575706,113.38672808285512,22.95759364018401
番禺黄编村临街店铺转让,番禺,市桥,临街门面?1层,黄编村,35.0,1800.0,1.71,"""村庄""",113.3812226031752,22.957962244317007,113.38770234414906,22.96415444124043
生意整体转让休闲烧烤吧,番禺,番禺广场,其他?2层,星空休闲吧烧烤,145.0,6800.0,1.56,"""餐饮""",113.39443272467836,22.948703778222908,113.40088633994042,22.95503356829457
酒庄转让或寻找商业合作,番禺,万博,写字楼配套?2层,广东省广州市越秀区吉祥路79号,80.1,4219.0,1.76,"""门址""",113.27142900886543,23.13533647285972,113.27784763965996,23.14163879108258
商业街步行街  手机店转让,番禺,市桥,商业街店铺?1层,大东路,120.0,9700.0,2.69,"""道路""",113.37181285296129,22.942277176570998,113.3783243514183,22.94831305900638
番禺大石（美容美甲店）空铺转让,番禺,大石,临街门面?1-2层,大涌路,50.0,5500.0,3.67,"""道路""",113.33204630533652,23.030286808095999,113.33859994677153,23.03597393237283
番禺区大山村宝田坊东街（靓汤饭）旺铺转让转让费可谈,番禺,大石,临街门面?1层,大山村,60.0,2200.0,1.22,"""村庄""",113.32578637356174,23.02898536845444,113.33232650740266,23.034733104621226
转让大众点评热门钓虾馆钓虾场,番禺,市桥,临街门面?1层,HALO虾虾(恒温)钓虾馆(番禺市桥店),185.0,1.2,2.16,"""餐饮""",113.36813743596842,22.94899081402502,113.37466371458939,22.95496166084724
转让番禺大石商业街店铺,番禺,大石,商业街店铺?1层,雅苑1巷1号,30.0,3700.0,4.11,"""门址""",113.33996675484592,23.028812668155007,113.3465250052825,23.03447044712827
商用，适合各行业，有2个档口,番禺,市桥,商业街店铺?1层,富园大街与汀沙一大街交叉口,68.0,3800.0,1.86,"""交叉路口""",113.37271317876005,22.953986383077848,113.37922260579629,22.960038421058024
转让番禺钟村商业街店铺,番禺,钟村,商业街店铺?1层,浓心爷爷现烤面包(南奥店),53.0,2.0,12.58,"""餐饮""",113.32792964067729,22.989291927100174,113.33447612233282,22.995015753426644
急转，35个客房，现有9个月租房，日租月租一样可以做。,番禺,南站,商业街店铺,大洲村,1000.0,1.3,0.43,"""村庄""",113.26570770107426,22.990856080835529,113.27214660560954,22.997102948291674
番禺区大石植村（喜惠福）旺铺转让,番禺,大石,临街门面?1层,植村村,27.0,3280.0,4.05,"""村庄""",113.32954218889772,23.020376855006846,113.33608437516516,23.02608316742416
临街旺铺 门前停车方便,番禺,番禺,商业街店铺?1层,中华大道984号,60.0,5000.0,2.78,"""门址""",113.36391692719229,22.919611046006275,113.37043805983436,22.9255044652049
转让番禺大石大山村大山市场临街门面空铺转,番禺,大石,临街门面?1层,美宜佳(大山村店),60.0,1.1,6.11,"""购物""",113.32489570364889,23.024462908236559,113.33143003499265,23.030220932412328
转让‖番禺区易发商业街美甲美容店 正街门面,番禺,市桥,商业街店铺?1层,易发商业步行街,100.0,1.8,6.0,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
转让‖番禺区易发商业街美甲美容店 正街门面,番禺,市桥,商业街店铺?1层,易发商业步行街,100.0,1.8,6.0,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
简单装修可以搬台办公,番禺,南浦,商业街店铺,广东省广州市番禺区工业路,45.0,1600.0,1.19,"""道路""",113.50285227088051,22.987213319249265,113.50930205887221,22.993424090844998
番禺广场石岗步行街带装修上下两层，旺铺转让,番禺,番禺广场,社区底商?1层,石岗步行街,50.0,6000.0,4.0,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
出国移民，有稳定生源,番禺,市桥,其他,沙南路111,135.0,3500.0,0.86,"""门址""",113.3482234401076,22.95392374003092,113.35480520595178,22.95961861904172
南村牌坊边上，人流量超高，业态丰富成熟,番禺,番禺,临街门面,番禺南村牌坊,50.0,8500.0,5.67,"""旅游景点""",113.39838796383748,23.01384501317083,113.40479996305172,23.02018009954666
广州番禺全新摄影基地,番禺,市桥,其他,小平工业区,700.0,1.4,0.67,"""工业园区""",113.34731938544266,22.954299201363093,113.3539023599421,22.959987696362718
70方可直接做生意装修精致古典美,番禺,沙湾,商业街店铺,番禺区沙湾镇政务服务中心,70.0,2200.0,1.05,"""政府机构""",113.347517371977,22.90146269585333,113.35406464446165,22.907145387277028
好位置，用来做快餐生意人流很大！适合做餐饮行业,番禺,南村镇,商业街店铺?1层,樟边村,60.0,4100.0,2.28,"""村庄""",113.38967925124332,22.99049527745757,113.3961098699421,22.99678489877152
一层都是教育机构资源丰富,番禺,石楼,商业街店铺?1层,柏曼酒店(广州番禺亚运城店),200.0,1.1,1.83,"""NoClass""",113.49081398891473,22.944760010342713,113.49732992623375,22.95077833198131
美发店低价转。租金便宜,番禺,番禺广场,商业街店铺?1层,美心商贸城商业四街,60.0,1800.0,1.0,"""道路""",113.31694695751593,23.03010421485201,113.32346183105943,23.035981296533249
因回家结婚，忍痛转让，电：0.93 一度 水：4块一度,番禺,大石,临街门面?1层,大石牌坊,70.0,2750.0,1.31,"""村庄""",113.31841993168848,23.027806586129313,113.3249377308609,23.033659145755395
番禺亚运城粉面店转让，费用可谈。,番禺,番禺,临街门面?1层,亚运城·天峰,60.58,8000.0,4.4,"""地产小区""",113.47914302407185,22.95150613649173,113.48569963345517,22.957326816644867
地铁口，摩洛哥小镇，60至198方，可做婚纱，工作室等,番禺,万博,临街门面?1层,番禺万达金街,80.0,8000.0,3.33,"""购物""",113.82203800491934,23.281587053942837,113.82860907826661,23.287247862663958
大石临街商铺出租，人流旺，可经营百业，证件齐全,番禺,大石,商业街店铺?1层,德智创意园A1区(商业),672.0,8.06,4.0,"""NoClass""",113.32012004206779,23.02224207455707,113.32663924142513,23.02806705580655
番禺金街稀有商铺 235平业主直租 无需入场费,番禺,万博,商业街店铺?1-2层,番禺金街-广州市番禺区,235.0,5.17,7.33,"""道路""",113.35446603458603,23.012453601127679,113.36099675803487,23.01820256558527
办公写字楼出租，近钟村市场，钟村建材大市场,番禺,钟村,写字楼配套,雄峰茶叶城,800.0,3.6,1.5,"""购物""",113.30787514983477,22.975051596454145,113.31437251920167,22.981090355679915
龙美大道牌坊出入口，附近几栋写字楼,番禺,市桥,写字楼配套?1层,龙美大道,90.0,8500.0,3.15,"""道路""",113.37549213266785,22.978062185948827,113.38197456692886,22.984159055063914
物业位于番禺的主干道旁，你说是车水马龙。,番禺,沙湾,商业街店铺?3层,江南西酒店(广州番禺沙湾店),2000.0,8.0,1.33,"""宾馆""",113.3775765607725,22.940905903066214,113.38406739082294,22.947040850031948
番禺南村7字型双门面便利店转让,番禺,南村镇,商业街店铺?1层,登云大路,78.0,1.05,4.49,"""道路""",113.35076250063072,23.019732491298723,113.3573037718063,23.025441543696
出租番禺市桥商业街店铺（原华夏番禺支行）,番禺,市桥,商业街店铺?1层,富华东路183号,1250.0,22.38,5.97,"""门址""",113.3802437196613,22.951415867575706,113.38672808285512,22.95759364018401
店铺低价转让 设备齐全,番禺,市桥,商业街店铺?1层,蓝精灵美甲,31.0,2800.0,3.01,"""休闲娱乐""",113.3714903612833,22.946701083173843,113.37800430559573,22.952731505623988
免转让费，因家庭原因转让粮油店,番禺,南浦,临街门面?1层,南浦综合市场(伟业路店),30.0,5300.0,5.89,"""NoClass""",113.28431735733503,23.051973297022888,113.29076145783903,23.05830684293946
门面特价出租或转让，无转让费，比同街同位置租金优惠30%以上,番禺,钟村,临街门面?1层,锦绣生态园乐满园9座,30.0,1900.0,2.11,"""地产小区""",113.30917975892646,22.972063981184467,113.31568471253356,22.978080180038409
路边开阔位置，可生意,番禺,石碁,临街门面?1层,海傍,200.0,8888.0,1.48,"""商圈""",113.47927893769547,22.941461286753286,113.48583325162949,22.947283634104225
大学城北亭村临街旺铺转让,番禺,大学城,临街门面?1层,北亭大街/云梯大街(路口),55.0,3300.0,2.0,"""道路""",113.38272133608754,23.056124332452695,113.38919324562954,23.06233749393448
地段好，交通方便， 靠地铁口，周边居住人口20多万,番禺,亚运城,商业街店铺,亚运城国际商业街地下停车场入口,88.9,7500.0,2.81,"""道路""",113.23870248152002,23.427677999827205,113.24526111448827,23.433492583383637
路边铺位，设备齐全，开门即可营业，可节省大笔资金,番禺,沙湾,临街门面?1层,古龙公路/龙华路(路口),385.0,1.03,0.89,"""道路""",113.30088437286683,22.908563194641073,113.30734175186672,22.91471710374247
转让54平地段好交通方便月租3800,番禺,南村镇,社区底商?1层,似可沙沙拉(番禺万达店),54.0,3800.0,2.35,"""餐饮""",113.36106498686014,23.01963694658907,113.36757897200413,23.0254800999209
转让番禺桥南商业街店铺,番禺,桥南,商业街店铺?1层,大视界眼镜(桥南店),102.0,9800.0,3.2,"""购物""",113.37692717571956,22.94624589455439,113.38342197637283,22.95237046573474
个人因另有发展，低价转让，位于商业街，地段优,番禺,石碁,商业街店铺,莲塘村,50.0,5300.0,3.53,"""村庄""",113.850251265723,23.35805768190094,113.85673445895164,23.364058916210764
Gogo新天地西街店铺转让,番禺,大学城,商业街店铺?1层,GOGO新天地(贝岗村大街店)-停车场,30.0,2.85,31.67,"""购物""",113.3983885028208,23.06844055997579,113.40483907648278,23.074783518404595
番禺区南村镇（卡洛熊）低价转让,番禺,南村镇,临街门面?1层,登云大路,30.0,2700.0,3.0,"""道路""",113.35076250063072,23.019732491298723,113.3573037718063,23.025441543696
广美食堂一楼档口调整，可做三餐，日均5000，全校就一个食堂,番禺,大学城,档口摊位?1-2层,广州美术学院(大学城校区),21.0,2000.0,3.17,"""教育""",113.38900651024713,23.044583597662709,113.39545317536525,23.05086989559059
广工生活区食堂一楼档口调整，靠近宿舍楼生意稳定,番禺,大学城,档口摊位?1-2层,广东工业大学(大学城校区),30.0,4000.0,4.44,"""教育""",113.39959744237572,23.045704807207508,113.40603408782234,23.052046102491695
本店位于龙美大道牌坊出入口,番禺,市桥,社区底商?1层,龙美大道,90.0,8500.0,3.15,"""道路""",113.37549213266785,22.978062185948827,113.38197456692886,22.984159055063914
转让番禺大石临街门面,番禺,大石,临街门面?1层,朝阳东路231号,57.0,5000.0,2.92,"""门址""",113.32370149630433,23.03281939049795,113.33023972729653,23.038594419187043
番禺金街美食街100-230平方 超人气,番禺,万博,商业街店铺,番禺金街,205.0,3.9,6.34,"""道路""",113.35446603458603,23.012453601127679,113.36099675803487,23.01820256558527
番禺金街 大马路对面 美容 餐饮 养生,番禺,万博,购物百货中心?1层,柒小螺·番禺万达金街店,150.0,2.4,5.33,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
番禺市桥地铁站高端大型机构转租,番禺,市桥,临街门面?2层,百越广场西门(地铁市桥站),900.0,5.49,2.03,"""地产小区""",113.36890243294048,22.95251423231183,113.37542582059067,22.958498631901393
本地房东直租商铺，6年老店，位置人流量多,番禺,大石,临街门面,马氏宗祠,15.0,1300.0,2.89,"""旅游景点""",113.33154567967597,23.01796145212322,113.338090155799,23.023650588861626
大石餐厅，餐馆，大排档，夜宵店，招租,番禺,大石,商业街店铺?1层,渔湘荟美食,150.0,1.56,3.47,"""餐饮""",113.30429980407567,23.0163004890388,113.31076095735705,23.02239667377075
番禺区市桥旺铺转让或者合作伙伴设备齐全接手即可营业,番禺,市桥,商业街店铺?1层,蓝精灵美甲,31.0,2800.0,3.01,"""休闲娱乐""",113.3714903612833,22.946701083173843,113.37800430559573,22.952731505623988
番禺市桥公园汇公寓转让证齐,番禺,市桥,其他,番禺公园汇,1000.0,3.0,1.0,"""地产小区""",113.37189316147385,22.97061149157173,113.37839559413206,22.97664702518844
转让番禺大石小学门口临街家门面,番禺,大石,临街门面?1层,千奇百趣,42.0,1.2,9.52,"""购物""",113.32060198297373,23.033126034326864,113.3271314983921,23.038945456474104
6年老店转让（无卡金）,番禺,沙湾,商业街店铺?1-2层,中华大道86号,80.0,6440.0,2.68,"""门址""",113.34627564427096,22.90731575937974,113.35282860554844,22.91299147128037
广州大学城书店转让适合各种行业,番禺,大学城,临街门面,穗石村大街,165.0,2300.0,0.46,"""道路""",113.4163478757231,23.057327051949625,113.4228179746684,23.063553218833854
旺铺出租 走过路过不要错过,番禺,汉溪长隆,商业街店铺?1层,保利大都汇,102.0,6500.0,2.12,"""商务大厦""",113.34139146738427,23.000946453042677,113.34794284751786,23.00660379185194
番禺区厦滘地铁口岭南购物城商铺招租,番禺,厦滘,商业街店铺?1层,岭南购物城,400.0,192.0,160.0,"""乡镇""",113.25418846003197,23.11596689857713,113.2606588332365,23.122037847348495
"番禺大石大涌路商业街店铺养生馆,棋牌,水疗",番禺,大石,商业街店铺?1-3层,伟讯电子数码城,850.0,3.36,1.32,"""购物""",113.32387073706235,23.027818285909178,113.33040494354171,23.033590144181635
经营中理发店低价转让,番禺,南浦,商业街店铺?1层,天天生活超市(丰收路店),80.0,6000.0,2.5,"""购物""",113.30780077013856,23.040272764161818,113.31429310823748,23.046311877349177
大石临街商铺出租，人流旺，可经营百业，证件齐全,番禺,大石,商业街店铺?1层,德智创意园A1区(商业),672.0,8.06,4.0,"""NoClass""",113.32012004206779,23.02224207455707,113.32663924142513,23.02806705580655
番禺金街稀有商铺 235平业主直租 无需入场费,番禺,万博,商业街店铺?1-2层,番禺金街-广州市番禺区,235.0,5.17,7.33,"""道路""",113.35446603458603,23.012453601127679,113.36099675803487,23.01820256558527
业主急租！租金仅75元一平 适合教育美业健身房,番禺,万博,商业街店铺?1-2层,番禺万达广场-广州市番禺区,261.0,1.96,2.5,"""购物""",113.35521396375339,23.012052024871225,113.3617427423291,23.017810315003396
番禺区登云大道（柠一柠檬茶）旺铺转让,番禺,汉溪长隆,临街门面?1层,登云大道/兴南大道(路口),80.0,8500.0,3.54,"""道路""",113.351466233167,23.024448107235974,113.35800897329298,23.030164624043395
个人原因宠物店转让，都固定客源，积累不少会员，位置小区门口,番禺,桥南,商业街店铺?1-2层,佩奇宠物(昊龙店),43.0,4300.0,3.33,"""生活服务""",113.36517482439749,22.921442389011223,113.37169349225192,22.92735767553317
新店装修，寻找技术合伙人,番禺,桥南,商业街店铺,时代柏林-北门,50.0,5500.0,3.67,"""地产小区""",113.36412784932597,22.92568549631956,113.37065441411532,22.931583732271606
本店经营了2年了，客源稳定，适合1-2个人做工作室,番禺,市桥,商业街店铺?1层,C-TIDE SALON(国潮美发工作室),19.0,1500.0,2.63,"""休闲娱乐""",113.32484575786256,23.15826239649886,113.33139270503718,23.16402358368249
