标题,行政区,地标,具体位置,地址,建筑面积,万/月,元每平方米每天,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
客源稳定，价格实惠，停车方便,荔湾,陈家祠,社区底商?31层,万科金色康苑-A栋,26.0,3500.0,4.49,"""楼号""",113.25366447842817,23.136158487185566,113.26013265712574,23.14221948162092
芳村茶饮店转让，附近小学写字楼居民住宅，临近芳村CBD,荔湾,芳村,临街门面?1层,丽和华庭,72.0,7500.0,3.47,"""地产小区""",113.23638664991607,23.102407926784975,113.24292950899896,23.10818527130008
芳村一线马路旺铺转让,荔湾,坑口,临街门面,花蕾路,15.0,3500.0,7.78,"""道路""",113.24291930724357,23.09879464308895,113.24944564986464,23.104671808275186
出租荔湾环市西社区底商,荔湾,环市西,社区底商,广东省广州市荔湾区环市西路33-6,23.0,5500.0,7.97,"""门址""",113.2449907997489,23.146917564898037,113.25149640755804,23.152826942966234
国有商业物业，适合超市、餐饮或其他各类消费场所,荔湾,芳村,社区底商?1层,鹤翎路,850.0,5.1,2.0,"""道路""",113.25141206719319,23.08629826792581,113.25791983506703,23.09232599132437
广钢三年美容美甲高端门店,荔湾,广钢新城,社区底商?2层,中海花湾壹号,70.0,7300.0,3.48,"""地产小区""",113.24533107787596,23.074511316033005,113.25186688561964,23.08043296965504
豪华装修，带设施设备出租！,荔湾,芳村,社区底商,龙溪,2000.0,10.0,1.67,"""NoClass""",113.20866350459849,23.074509902985687,113.21523993997926,23.080232255126139
经营中店铺，另有发展，非诚勿扰,荔湾,芳村,临街门面,棉村托儿所,60.0,3800.0,2.11,"""教育""",113.22335187764839,23.06456708096323,113.22993881787777,23.070236460261716
首层一线临街旺铺转让，位置好，租金低，收入可观,荔湾,芳村,临街门面,东漖北路76号,92.75,1.39,5.0,"""门址""",113.2363585329536,23.102016095648357,113.24290186775012,23.107793143579078
花地湾 招村 广州鱼市场 餐饮超市外卖商铺,荔湾,花地湾,临街门面?1层,招村北外约二巷/招村新街(路口),50.0,4500.0,3.0,"""道路""",113.24463372330881,23.09490792022748,113.25115809877718,23.100814766601528
业主直租前铺后居快递美团驿站修甲店沐足发廊士多小超市小吃店,荔湾,芳村,社区底商?1层,如意阁,30.0,2800.0,3.11,"""地产小区""",113.22807220361011,23.11146318368934,113.2346243681153,23.117151132021339
培训中心旺铺转让！适用于培训、健身房、办公室、仓库等,荔湾,西村,社区底商?2层,广东省广州市越秀区吉祥路79号,372.0,1.7,1.52,"""门址""",113.27142900886543,23.13533647285972,113.27784763965996,23.14163879108258
适合生熟手用心做一万以上,荔湾,芳村,社区底商?1层,同城百货,30.0,830.0,0.92,"""购物""",113.25903329113733,23.071729329257349,113.26552127777963,23.077888088074969
创意园二楼餐饮外卖铺转让，双证齐全，到手即用,荔湾,芳村,写字楼配套,广州市1879设计创意园(南北美术),12.0,1500.0,4.17,"""教育""",113.24758663318022,23.101157885851224,113.25409417999275,23.107114826630409
广雅中学社区底商餐饮商铺地铁附近屋主直租,荔湾,环市西,社区底商?1层,广雅前街,45.0,6000.0,4.44,"""道路""",113.24933698146583,23.143284142454158,113.25582434823962,23.149269276064918
荔湾沙涌新村大街临街旺铺转让，三岔路口 临地铁口 密集住宅,荔湾,芳村,临街门面?1层,沙涌村,20.0,2850.0,4.75,"""村庄""",113.43171725417989,22.96009729533547,113.43824036528869,22.966070164957335
出租荔湾陈家祠商业街店铺,荔湾,陈家祠,商业街店铺?1-9层,小梅大街2号,320.0,2.8,2.92,"""门址""",113.25186651995054,23.137509972674363,113.25834164729349,23.143539426547205
本旺铺出租，一手业主门面临街商铺，车水马龙，适合做便利店。,荔湾,荔湾,临街门面?1层,杉木栏路162号,55.0,1.1,6.67,"""门址""",113.25307572899713,23.116482997474603,113.25954971929616,23.12253443849039
荔湾环市西一楼商铺180平米适合加工 仓库五金电商,荔湾,环市西,商业街店铺?1层,富力环市西苑,180.0,4968.0,0.92,"""地产小区""",113.24599088327283,23.147121846414728,113.25249311930665,23.153048551637185
荔湾区十八甫南路，高营业额餐饮快餐店转让,荔湾,沙面,商业街店铺?2层,十八甫路,75.0,1.3,5.78,"""道路""",113.25324550873846,23.118007766745614,113.25971792163779,23.124061989007328
1500方2000方3000方餐饮、医美、口腔、中医馆,荔湾,陈家祠,购物百货中心?2层,和业广场,2000.0,20.0,3.33,"""商务大厦""",113.25414031085666,23.128048287905423,113.2606058935207,23.134117387242367
(个人转让)全新装修，证件设备齐全，,荔湾,广钢新城,写字楼配套?1-2层,中海花湾壹号-C1栋,79.0,4800.0,2.03,"""地产小区""",113.24533107787596,23.074511316033005,113.25186688561964,23.08043296965504
7.5门宽招牌10米广佛路宏威路交界,荔湾,滘口,临街门面?1层,宏威大厦,65.0,7000.0,3.59,"""购物""",113.30350686980228,23.087342745648056,113.3099958307646,23.093458551850639
［急租］花鸟鱼虫新世界南3门主干道旺铺出租，人流量大,荔湾,龙溪,临街门面?1层,广州花卉博览园(龙溪大道店)-南3门,200.0,1.45,2.42,"""购物""",113.2116065331093,23.069294159898339,113.21818874782713,23.074990790202727
西湾路街铺与肯德基星巴克为邻业主直租,荔湾,西村,商业街店铺?1层,柴宝里,100.0,3.5,11.67,"""购物""",113.24720036181106,23.15981218686365,113.2537103175903,23.165762523278848
店面位于逢源路108号108铺，位于宝盛新家园，临街商铺。,荔湾,长寿路,临街门面?1层,逢源路,70.0,1.0,4.76,"""道路""",113.24607083246318,23.124328434021469,113.25256626620423,23.13025520518278
荔湾明月水岸，餐饮美发美容教育培训生活配套等,荔湾,西塱,临街门面?1层,元邦明月水岸兴渔路商铺,80.0,6400.0,2.67,"""地产小区""",113.23327806369982,23.064118362576239,113.23984987191749,23.06986131042371
凯升健康城商铺招租，娱乐健身  教育培训，美发美容 养生馆,荔湾,西塱,社区底商?1-4层,凯升健康城,200.0,1.0,1.67,"""地产小区""",113.23493103566817,23.065009480232829,113.24149907238264,23.070772263076007
荔湾西塱地铁口菜市场旁边一楼档口出租38至1000方任意选择,荔湾,坑口,临街门面?1-4层,元邦明月水岸花地大道商铺,100.0,7000.0,2.33,"""地产小区""",113.23327806369982,23.064118362576239,113.23984987191749,23.06986131042371
荔湾区上下九文昌南路107号国际3楼348房,荔湾,文昌南路,写字楼配套?3层,文昌南路107,9.75,900.0,3.08,"""门址""",113.25074759060769,23.12205908081776,113.25722694987944,23.128068716600905
①店铺面积一共64平方，押二付一、高端小区，马路边，独栋。,荔湾,荔湾,商业街店铺,朵老板宠物社(公园九里店),64.0,1200.0,0.63,"""地产小区""",113.21733502734455,23.086587085495976,113.22391627241132,23.09225331597959
地段要好，住宅区环绕，人流量大,荔湾,菊树,临街门面,小佩宠物(公园九里店),63.0,1.4,7.41,"""生活服务""",113.21943445715121,23.08401770910107,113.22601822945963,23.0896811663463
荔湾区广雅路4号宾馆对外招租,荔湾,西村,其他?2层,鸣虹宾馆西湾店-地上停车场,2500.0,9.28,1.24,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
营业中！！日销售4000,荔湾,芳村,写字楼配套,东鹏德宝商务中心,97.0,8000.0,2.75,"""商务大厦""",113.23756603521972,23.088360619397034,113.24411922802473,23.094157035534065
旺铺转让人多位置好主流奶茶街,荔湾,芳村,商业街店铺?1层,渔民新村(芳村店),80.0,1.86,7.75,"""NoClass""",113.24175492364192,23.104310722122695,113.24827954027148,23.110167677526506
芳村美容院地段，居民楼社区，停车方便,荔湾,芳村,商业街店铺?1层,怡芳苑永乐路,100.0,7000.0,2.33,"""NoClass""",113.23844709326362,23.09970455927503,113.24498680574824,23.105511429311158
烘焙简餐店转让：简餐咖啡饮品蛋糕面包/可做私房工作室营业中,荔湾,桥中,社区底商?1层,花语水岸,180.0,6666.0,1.23,"""地产小区""",113.2214507038677,23.1320164601698,113.22800041320225,23.137673794021109
湾区国际茶博园招商招租,荔湾,芳村,其他,湾区国际茶博园,6000.0,54.0,3.0,"""旅游景点""",113.22642803503575,23.101801772253276,113.23299160546286,23.107480774741373
长寿市场旺铺转让位置在市场内人流多双照齐全可上平台经营容易,荔湾,长寿路,商业街店铺?1层,长寿肉菜市场,50.0,6500.0,4.33,"""购物""",113.25462171277929,23.12425456765125,113.2610863727799,23.130332166333145
靠西村地铁口，人流大，租金低,荔湾,环市西,写字楼配套?2层,富力国际鞋业商贸中心,39.0,3800.0,3.25,"""购物""",113.24958159005611,23.149208673309187,113.25607261947998,23.155199086023065
4000方商业出租 可签10-15年(中介勿扰),荔湾,芳村,社区底商?2层,东漖北路,4400.0,33.0,2.5,"""道路""",113.23692841796894,23.100708958559588,113.2434715053012,23.106494035188019
周围店铺多，近市场，两个门面，门面宽。,荔湾,荔湾,商业街店铺?1层,东塱综合市场,25.0,1000.0,1.33,"""购物""",113.26145359567207,23.069782178193174,113.26793412993225,23.075977944669576
出租荔枝湾富力儿童世界二期底商,荔湾,中山八路,社区底商?2-3层,龙津西路225号,5700.0,51.3,3.0,"""门址""",113.24536197958548,23.128553289286154,113.25185912517262,23.134467603576078
中山八地铁站附近 快餐店转让可外摆 三所学校人流大,荔湾,中山八路,临街门面?1层,广饮讲食美食店,50.0,7000.0,4.67,"""餐饮""",113.2063409357032,23.398317843586886,113.21289220767567,23.404061085077275
陈家祠地铁站出口，底下楼层商业步行街,荔湾,陈家祠,其他,康王柏德来商业城,16.0,900.0,1.88,"""NoClass""",113.2536572919841,23.132283244040896,113.26012462831506,23.13834393585937
西华路金花直街125号，业主直租欢迎除明火外的生意,荔湾,西华路,社区底商,西华肉菜市场,40.0,1.1,9.17,"""购物""",113.25742253952791,23.135092958237644,113.26387733675317,23.14121784787236
周边客流稳定，装修豪华！,荔湾,荔湾路,商业街店铺?1-2层,唐铭广场,300.0,5.5,6.11,"""地产小区""",113.25075001603256,23.13431098331886,113.25722819298419,23.14032042085085
铺内格局整体方正，面积大小适宜。,荔湾,花地湾,社区底商?1层,喜鹊路283,41.81,3345.0,2.67,"""门址""",113.2365610110155,23.090739007640886,113.24311496551758,23.096521072737106
简单装修有橱窗，价格优惠。,荔湾,花地湾,其他?1层,喜鹊路283,46.0,4140.0,3.0,"""门址""",113.2365610110155,23.090739007640886,113.24311496551758,23.096521072737106
5年日料老店，精装修，带设备空调，日料技术,荔湾,西华路,临街门面?1层,西华路538号,40.0,1.16,9.67,"""门址""",113.25991138477305,23.13464049009955,113.2663579421559,23.140805127698728
外卖旺铺低价出租，设备齐全，商圈辐射范围广。一天200+单。,荔湾,西华路,档口摊位,芦荻街,23.0,1600.0,2.32,"""道路""",113.25839747049759,23.133749091778556,113.26484871005354,23.139889794581614
现有50至200平方米临街商铺出租，带车位,荔湾,芳村,商业街店铺?1层,广州市岭南花卉市场,100.0,6800.0,2.27,"""购物""",113.21699960006724,23.10767272870666,113.22356040637864,23.113335696498266
荔湾区上下九步行街十八甫南路临街旺铺低价转让,荔湾,西关,商业街店铺,上下九步行街与十八甫北路交叉口,25.0,1.3,17.33,"""交叉路口""",113.25241191625939,23.119545193637568,113.25888644800065,23.125584570967154
本店是荔湾区老菜市场,荔湾,龙溪,档口摊位,增滘市场停车场-出入口,30.0,5000.0,5.56,"""购物""",113.21748010368435,23.080668651794445,113.22406536142754,23.08633533913222
龙津西路马路面日料店全包转让，近地铁，庞大居民区，人流大,荔湾,龙津,临街门面,掌门日本料理(龙津路店),70.0,2.0,9.52,"""餐饮""",113.24669551411462,23.129546669082165,113.25318787013993,23.13548417815268
上下九美食广场周边旺店,荔湾,长寿路,其他?1层,永庆坊,70.0,7500.0,3.57,"""旅游景点""",113.24399996877172,23.120575987005457,113.25050414464084,23.126467479934047
地处城中村，人流量大，近龙溪地铁站，近公交站,荔湾,坑口,临街门面?1层,凤池村,60.0,1400.0,0.78,"""村庄""",113.19943503243643,23.075026578580777,113.20598677869757,23.080869409602764
网红猫咖整转，中介勿扰,荔湾,西华路,社区底商?1层,猫主义休闲吧,77.8,4800.0,2.06,"""餐饮""",113.59695462386938,23.552226612514056,113.6035186702856,23.55801554982905
背靠荔枝湾前拥中山八,荔湾,中山八路,临街门面,13.Cafe,96.0,1.3,4.51,"""餐饮""",113.2371237994173,23.13037810796023,113.2436475264634,23.136162034543739
西华路附近小食店 人流量大 业态好,荔湾,西华路,临街门面?1层,芦荻街,40.0,6500.0,5.42,"""道路""",113.25839747049759,23.133749091778556,113.26484871005354,23.139889794581614
杉木栏128号临街店铺出租,荔湾,文昌南路,临街门面?1层,杉木栏路128,90.0,1.3,4.81,"""门址""",113.25356934787469,23.116475020433989,113.26004157820381,23.12253511139167
出租双门面临街旺铺，百业佳宜，零顶手费,荔湾,龙津,临街门面?1层,安富花园,10.5,3900.0,12.38,"""地产小区""",113.25896771483514,23.128461810896327,113.2654167869217,23.13461156566817
出租荔湾芳村临街门面,荔湾,芳村,临街门面?1-2层,力诚欣悦湾,300.0,2.4,2.67,"""地产小区""",113.23197426308306,23.0963524899729,113.23853409350693,23.10207816002506
一手房东免中介费办公室转让带装修 可做办公室 仓库等、,荔湾,滘口,临街门面?1层,万兴苑,40.0,3000.0,2.5,"""地产小区""",113.21109413964659,23.120842544614474,113.2176387103561,23.12653562212733
直租送外摆 可分租43方70方110方 免转让费,荔湾,坑口,临街门面?1层,坑口,43.0,3500.0,2.71,"""NoClass""",113.49352157155146,23.28494372543596,113.50001377891981,23.291007180015439
年底冲刺！地铁沙涌18平方正空间 仓储直播工作间注册挂靠,荔湾,坑口,社区底商?2层,睿然谷孵化中心(商业),18.0,1200.0,2.22,"""商务大厦""",113.25104870261453,23.08610669218408,113.2575579329406,23.09212799500686
荔湾西塱地铁A口30米1000方60适合棋牌沐足桌球健身房,荔湾,西塱,商业街店铺?2层,西塱文体精品批发中心,1000.0,5.0,1.67,"""NoClass""",113.23830803557071,23.06939216269398,113.24486739418539,23.075200932121125
无入场费临街商铺 可做汽修美容物流健身培训等 物业直租,荔湾,滘口,临街门面?1层,万兴苑,50.0,4000.0,2.67,"""地产小区""",113.21109413964659,23.120842544614474,113.2176387103561,23.12653562212733
超大外摆区，荔湾区动感小西关商铺,荔湾,陈家祠,商业街店铺?1层,动感小西关,30.0,9000.0,10.0,"""地产小区""",113.25021489544044,23.13488815968482,113.25669515754024,23.140888109823245
临街铺面周边商业圈内，酒店旁边,荔湾,站前路,临街门面?1层,广东省广州市荔湾区站前路92号-b座-2楼,46.0,1.68,12.17,"""门址""",113.25731213778079,23.148810916004913,113.26377535979009,23.154935632588566
出租荔湾站前路商业街餐饮店铺,荔湾,站前路,商业街店铺?1-2层,天富大厦-B座,345.0,2.68,2.59,"""商务大厦""",113.25719993942262,23.14869461247394,113.26366344121948,23.15481745494305
柴宝里广场餐饮教育娱乐家居各业态入驻,荔湾,西村,商业街店铺?1层,西湾路,500.0,6.0,4.0,"""道路""",113.24418070784026,23.159984052405869,113.25070153574613,23.16588212768153
捡漏商铺，地理优越，广告转化巨大,荔湾,广钢新城,社区底商?1-2层,中海花湾壹号-A1栋,122.0,2.0,5.46,"""楼号""",113.24418537902892,23.07499599037752,113.25072506126394,23.080898005607208
华贵路临街旺铺，位于市中心，面积大，间隔好带装修，租金便宜,荔湾,龙津,临街门面?1-2层,厚福大街1号,360.0,2.2,2.04,"""门址""",113.24773351158555,23.128202967238417,113.25422221751482,23.134158759161435
转让|甲级写字楼，双地铁上盖（优先个人经营者约谈）,荔湾,西村,写字楼配套,富力国际鞋业商贸中心,400.0,3.4,2.83,"""购物""",113.24958159005611,23.149208673309187,113.25607261947998,23.155199086023065
培训中心转让或招各类兴趣课程合作，租金低，有意者咨询,荔湾,荔湾,社区底商,柏悦湾,160.0,3500.0,0.73,"""地产小区""",113.23014693001527,23.124239029950588,113.23668802875523,23.12994234351153
新建地铁口新建小区出入口,荔湾,荔湾,临街门面,广东省广州市荔湾区南漖新村大街,110.0,19.14,58.0,"""道路""",113.25237837442995,23.054048900211787,113.25888293473349,23.06009377835433
二手房东收租，档主当初接收本店铺有转让费，现在转型所以转让。,荔湾,陈家祠,临街门面?1层,龙源新街46号,31.19,5400.0,5.77,"""门址""",113.2524649710811,23.13428489525334,113.25893693417359,23.140324722067779
出租荔湾中山八路海荟城商场旺铺,荔湾,中山八路,购物百货中心,海荟城,20000.0,199.8,3.33,"""购物""",113.23507027302218,23.128837694449307,113.24159959644473,23.13459437694878
出租荔湾陈家祠社区底商,荔湾,陈家祠,社区底商,万科金色康苑,6000.0,30.06,1.67,"""地产小区""",113.25357895974365,23.136141372324326,113.2600474381163,23.142200871486805
房东签约，环境不错，装修新,荔湾,荔湾路,临街门面,荔湾锦街,50.0,8300.0,5.53,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
荔湾中山八路经营中美容院，包间有7个，高档小区临街铺,荔湾,中山八路,商业街店铺?1层,中山八路,200.0,111.0,0.02,"""道路""",113.24245569177002,23.1312559030174,113.24896284318038,23.137121173155746
会员近1000多，荔湾区临街一楼美容院转让,荔湾,芳村,商业街店铺?1层,芳村,300.0,111.0,0.01,"""商圈""",113.23413046579795,23.09929543433773,113.24068236870588,23.105044692244147
荔湾区西村会员近1500美容院急转让，给钱就转,荔湾,西村,商业街店铺?1层,西村,110.0,1.5,4.55,"""乡镇""",113.24663029713462,23.150428853679494,113.25313307354793,23.15636729693992
荔湾区广钢新城460方经营中汽车美容店转,荔湾,广钢新城,商业街店铺?1层,广钢新城,460.0,111.0,0.01,"""NoClass""",113.24342163968457,23.073702053063067,113.24996424396857,23.079591253936408
荔湾区陈家祠地铁口几百米一楼美容院转让，,荔湾,陈家祠,商业街店铺?1层,陈家祠,200.0,111.0,0.02,"""商圈""",113.2526175931872,23.131817057361908,113.25908860500297,23.137859493521256
荔湾中山八路临街一楼美容院转让,荔湾,中山八路,商业街店铺?1层,中山八路,180.0,111.0,0.02,"""道路""",113.24245569177002,23.1312559030174,113.24896284318038,23.137121173155746
荔湾区广钢新城临街一楼美容院转让。200方,荔湾,广钢新城,商业街店铺?1层,广钢新城,200.0,1.5,2.5,"""NoClass""",113.24342163968457,23.073702053063067,113.24996424396857,23.079591253936408
面包店转让3万包设备,荔湾,西华路,商业街店铺?1层,西华路60号,20.0,5000.0,8.33,"""门址""",113.24989923088434,23.139640650834154,113.256382445937,23.145635353769558
临街门面 近上下九步行街 旁边是广州第二十三中学,荔湾,长寿路,临街门面?1层,十三甫路,35.0,6900.0,6.57,"""道路""",113.25031802091296,23.117959240298697,113.2568010373411,23.123961666194199
美容，瑜珈，公司等，,荔湾,站前路,临街门面?1层,西站三街,70.0,4000.0,1.9,"""道路""",113.25382797003094,23.146993329368784,113.26030180802273,23.153058451925607
马路临街旺铺，近市场，3间学校及成熟社区，业主直租,荔湾,中山八路,临街门面?1层,周门南路,22.0,5500.0,8.33,"""道路""",113.2426202613394,23.1314984276694,113.24912687807074,23.13736640800665
【免转让费】出租荔湾芳村东漖北路怡芳苑小区内铺,荔湾,芳村,社区底商?1-2层,怡芳苑-西一门,56.0,3500.0,2.08,"""NoClass""",113.2370495993822,23.10028537656732,113.24359277881598,23.106072215939638
出租荔湾花地湾迎春花市档口摊位,荔湾,花地湾,档口摊位?1层,喜鹊路,5000.0,1000.0,0.01,"""道路""",113.23411690138475,23.091380617473378,113.24067664413534,23.097131308306567
可以吉铺，也可以带货转让（优先考虑个人经营者约谈）,荔湾,西村,临街门面?1层,东展楼,71.24,1.7,7.95,"""商务大厦""",113.24944684422967,23.150314296101216,113.25593933866051,23.156302511809895
荔湾区低价商铺出租有兴趣随时看,荔湾,站前路,社区底商?1层,站前横路,20.0,5000.0,8.33,"""道路""",113.25906257589695,23.14775886377832,113.26551912981071,23.153911715723845
还有3年到期，期满可续签,荔湾,荔湾,商业街店铺,珠玑路,80.0,1.6,6.67,"""道路""",113.25054951424279,23.119070690905159,113.2570310450945,23.125077102007997
核心万单商圈 物美价廉,荔湾,陈家祠,档口摊位?1层,蟠龙上街,40.83,4500.0,3.67,"""道路""",113.25533317074295,23.132675733568776,113.26179463917188,23.13876541970886
荔湾区外卖旺铺转让 万单商圈 设备齐全,荔湾,陈家祠,临街门面?1层,蟠龙上街,40.0,4500.0,3.75,"""道路""",113.25533317074295,23.132675733568776,113.26179463917188,23.13876541970886
荔湾陈家祠附近一楼120平方出租 大马路，进出货方便,荔湾,陈家祠,商业街店铺?1层,陈家祠,120.0,2196.0,0.61,"""商圈""",113.2526175931872,23.131817057361908,113.25908860500297,23.137859493521256
出租荔湾龙溪大道281号临街旺铺,荔湾,龙溪,临街门面?1层,泗喜能源-永全加油站,127.0,2.2,5.77,"""加油站""",113.2204452305107,23.077314772344058,113.2270326203501,23.08297890813446
西朗丨精装商铺丨独立户型丨一价全包丨包注册执照+送代理记账,荔湾,西塱,写字楼配套?1层,华丽苑,89.0,4899.0,1.83,"""地产小区""",113.24279956311912,23.07579211257158,113.24934375175629,23.081670854033069
年底冲刺！地铁沙涌18平方正空间 仓储直播工作间注册挂靠,荔湾,坑口,社区底商?2层,睿然谷孵化中心(商业),18.0,1200.0,2.22,"""商务大厦""",113.25104870261453,23.08610669218408,113.2575579329406,23.09212799500686
荔湾西塱地铁A口30米1000方60适合棋牌沐足桌球健身房,荔湾,西塱,商业街店铺?2层,西塱文体精品批发中心,1000.0,5.0,1.67,"""NoClass""",113.23830803557071,23.06939216269398,113.24486739418539,23.075200932121125
可以办证！星选闪电外卖厨房荔湾区陈家祠上下九美团外卖档口直租,荔湾,长寿路,档口摊位?1层,火狐珠宝创意园(商业),30.0,4000.0,4.44,"""工业园区""",113.25003999535771,23.124016101135945,113.2565212083955,23.13001300619625
园区直营免佣，5000元，首层小面积，宜小资创业,荔湾,芳村,写字楼配套?1层,1850创意园,72.0,5000.0,2.31,"""NoClass""",113.40230394704584,23.006945605820947,113.40871607676766,23.013279414302589
两层共60平，证齐，设备全，低价。,荔湾,菊树,社区底商,棉村,60.0,3600.0,2.0,"""村庄""",113.22323428945717,23.064248871785226,113.2298212076033,23.069917873375539
急兑。空转压三付一。荔湾上下九。人流密集,荔湾,长寿路,档口摊位,名汇大厦,30.0,3800.0,4.22,"""NoClass""",113.25395615822717,23.12086581021579,113.26042449564673,23.126932135900494
商场直租，100到2000方，招餐饮娱乐公寓办公医疗,荔湾,南岸,其他?1-4层,南岸路,6000.0,36.0,2.0,"""道路""",113.23784082687513,23.140414784872897,113.24436534510312,23.14620939911176
瑶台大街十字路口美食店转让,荔湾,环市西,商业街店铺?1层,瑶台牌坊,18.0,3500.0,6.48,"""村庄""",113.26116173621196,23.16371960159052,113.26762718837273,23.169907842974646
临街沙面清平市场附近,荔湾,沙面,临街门面?1层,水果王国,35.0,6000.0,5.71,"""购物""",113.37408323030644,23.20204992353034,113.38058428342502,23.208125325932174
环境优雅可改造办公室,荔湾,西村,其他?1层,原创元素创意园,100.0,1.5,5.0,"""工业园区""",113.24324781756846,23.151049572932256,113.24976301341353,23.156930140831184
步行街旺铺，百货杂货佳宜,荔湾,西关,商业街店铺?1层,上九路,5.0,4000.0,26.67,"""道路""",113.25801443302825,23.12176651821578,113.26446836877743,23.127901316722818
该商铺属于居民小区底层临街铺面,荔湾,芳村,社区底商?1层,老友狗狗动物医院(四季花园总店),150.0,1.8,4.0,"""地产小区""",113.23895490536825,23.077827447358478,113.24551072367327,23.083645415077116
一店两用，烧烤店＋汉堡店转让,荔湾,陈家祠,社区底商?1层,元邦工艺城,7.0,2600.0,12.38,"""NoClass""",113.25164257238697,23.12643996450828,113.25811735662941,23.132465216829709
餐厅饭店艺术瑜伽舞蹈培训美容美发足疗采耳健身诊所棋牌车美会所,荔湾,西华路,临街门面?1-2层,西华路,300.0,2.0,2.22,"""道路""",113.2547061534972,23.137561815207186,113.26117114253016,23.14364099939589
店铺急转四万包设备（包含八千四押金）有意私聊,荔湾,芳村,社区底商?1层,怡芳苑社区,65.0,4200.0,2.15,"""地产小区""",113.23727812830389,23.100455574085026,113.24382048457139,23.106245558247445
西华路金花直街，业主直租,荔湾,西华路,社区底商?1层,西华肉菜市场,40.0,1.1,9.17,"""购物""",113.25742253952791,23.135092958237644,113.26387733675317,23.14121784787236
背靠荔枝湾前拥中山八,荔湾,中山八路,临街门面?1层,13.Cafe,96.0,1.3,4.51,"""餐饮""",113.2371237994173,23.13037810796023,113.2436475264634,23.136162034543739
档口急转四万包8400押金 设备 共两层 有意私聊或电话,荔湾,芳村,社区底商?1层,怡芳苑社区,65.0,4200.0,2.15,"""地产小区""",113.23727812830389,23.100455574085026,113.24382048457139,23.106245558247445
经营中培训中心小区商铺租金便宜，现找兴趣课程合作，或转让,荔湾,桥中,社区底商,万科柏悦湾,160.0,3500.0,0.73,"""地产小区""",113.23014693001527,23.124239029950588,113.23668802875523,23.12994234351153
蛋糕店低价3万转让，,荔湾,西华路,临街门面?1层,西华路60号,18.0,5000.0,9.26,"""门址""",113.24989923088434,23.139640650834154,113.256382445937,23.145635353769558
荔湾长寿路商圈一楼120平出租 水电齐全交通方便,荔湾,长寿路,商业街店铺?1层,长寿路,120.0,2232.0,0.62,"""道路""",113.09001477389649,23.396428324616797,113.0965719449629,23.402133623626705
营业额每日可有1-2k，就在市场公寓隔壁，居民较多,荔湾,沙面,临街门面,水果王国,30.0,6000.0,6.67,"""购物""",113.37408323030644,23.20204992353034,113.38058428342502,23.208125325932174
出租荔湾龙溪临街门面,荔湾,龙溪,临街门面?1层,泗喜能源-永全加油站,127.0,2.2,5.77,"""加油站""",113.2204452305107,23.077314772344058,113.2270326203501,23.08297890813446
餐饮店800平方转让，大型停车场，可明火。独立包房5间。,荔湾,广钢新城,临街门面?1层,坑口综合市场管理办公室,800.0,3.4,1.42,"""购物""",113.24394580094949,23.07876651523919,113.25048495155774,23.084664196183334
荔湾区长寿路地铁口美容院转让,荔湾,长寿路,商业街店铺?1层,长寿路,180.0,1.11,2.06,"""道路""",113.09001477389649,23.396428324616797,113.0965719449629,23.402133623626705
转让荔湾西村临街门面,荔湾,西村,临街门面?1-9层,西湾东一街2号,18.0,7500.0,13.89,"""门址""",113.24901125588802,23.146688775871483,113.25550227126374,23.15266862400335
荔湾区长寿路地铁口一楼全新装修美容院几万转让,荔湾,长寿路,临街门面?1层,长寿路,170.0,2.3,4.51,"""道路""",113.09001477389649,23.396428324616797,113.0965719449629,23.402133623626705
荔湾区陈家祠超大弧形门面一楼美容院几万转让,荔湾,陈家祠,临街门面?1层,长寿路,170.0,2.3,4.51,"""道路""",113.09001477389649,23.396428324616797,113.0965719449629,23.402133623626705
荔湾区黄沙高档小区环绕临街一楼美容院转让,荔湾,黄沙,临街门面?1层,黄沙,120.0,1.5,4.17,"""商圈""",113.24177953721289,23.120859412175837,113.24829108503008,23.12671410874659
荔湾区广钢新城双门面全新装修一楼美容院转让,荔湾,广钢新城,临街门面?1层,中海花湾壹号,200.0,1.5,2.5,"""地产小区""",113.24533107787596,23.074511316033005,113.25186688561964,23.08043296965504
荔湾区芳村一楼有500多个会员美容院低价转让,荔湾,芳村,临街门面?1层,芳村,45.0,2500.0,1.85,"""商圈""",113.23413046579795,23.09929543433773,113.24068236870588,23.105044692244147
荔湾区芳村临街经营中证件齐全，员工留店酒店转让,荔湾,芳村,临街门面?1层,芳村,2000.0,4.0,0.67,"""商圈""",113.23413046579795,23.09929543433773,113.24068236870588,23.105044692244147
荔湾区滘口临街经营中现有31间客房，十一间棋牌酒店转让,荔湾,滘口,临街门面?1层,滘口,2000.0,3.9,0.65,"""村庄""",113.16996549137748,23.341132823332989,113.17640362463058,23.347426914235724
荔湾区芳村临街经营中现有31间客房，地铁口几百米酒店转让,荔湾,芳村,临街门面?1层,芳村,1200.0,3.8,1.06,"""商圈""",113.23413046579795,23.09929543433773,113.24068236870588,23.105044692244147
