name,address,gcj02_lon,gcj02_lat
乐瑶园教育托管.辅导.艺术,德贤路604号（君华御府东门),113.3695597,22.92746952
米儿谷托育园（市桥店）,市桥街北桥路1号113-116号,113.3698733,22.95033204
斯宇托管,丹桂园大街与丹桂园大街一巷交叉口西北60米,113.3703925,22.95876791
精灵艺术托管中心,大源东路92号,113.3708311,23.25670528
育群托管班食堂（丹桂园店）,丹桂园大街四巷1号,113.371129,22.95908409
FAMIC放我家托育·早教（东方熹园店）,东方新世界·熹园,113.3711866,23.14111584
学诗教育,大广高速公路与金谷北路交叉口西北方向190米,113.3714322,23.46609285
阳光托管,大纲领幼儿园东南,113.3715054,23.3637135
大智森林,中山大道1100号,113.3717889,23.14984292
精准托管所,员村街道员村西街4号大院(侨颖苑)2层104室,113.3718886,23.13103594
自然树儿童之家（龙洞校区）,元岗街道龙洞保利林海山庄商铺自编1-4号自然树儿童之家,113.3721337,23.20171276
康乐托辅,康乐路92号,113.3725063,22.95630401
翌曦多元智能托育中心,馥佳苑华晖街2号101商铺,113.372508,23.1496149
一德托管中心,康乐小区康乐园一街,113.3726813,22.95773681
鸣人教育,繁华路90号,113.3726941,22.95397847
善学堂儿童成长中心,华景路126号福门阁二楼,113.372718,23.15167624
新爱婴早教托育（奥园广场店）,"福德路281号奥园广场乐活街3层（乐活街Halo Cafe旁,三号观光梯三楼）",113.3727385,22.93574938
聆稚国际托育早教中心,富华西路148号2楼（市桥地铁站B口步行420米),113.3730222,22.95892273
童话镇,三堂路南阳里小学（第二校区)东北侧,113.3732936,22.94701402
琴山艺术托育家园,东环街番艺花园六座首层1号铺,113.373322,22.952998
小叮当托管中心,康乐小区康乐园一街二座,113.3734236,22.95846932
小天才托管辅导中心,康乐路康乐园5号一座,113.3734267,22.95647293
思成托育辅导,市新路72号202,113.373731,22.958236
一加贝贝托育园,德胜广场东南1门西50米,113.373799,22.938842
晨童托辅,三堂路94号,113.3738756,22.94887837
全优加早教·托育（喜盈雅境分校）,桥南街道福景路716号（工商银行旁）,113.3739288,22.930177
南葵向暖托管中心,南城路343号103号铺,113.3741198,22.9280958
尚清教育,陶然庭苑南门旁,113.3742216,23.15412626
小鲸妈妈托育中心,市桥街光明北路283号19-20铺,113.3743087,22.96435248
乐鲸灵婴幼儿托育·早教中心（广州番禺雅居乐花园校区）,南村镇观景路194号景业大厦二层（招商银行旁）,113.3745139,23.02201829
诺诚教育中心,大西路132号,113.3745792,22.94777061
FAMIC放我家托育早教（市桥锦绣华庭店）,光明北路12号,113.3746039,22.95262531
童佳学习吧,大西路143号,113.3746607,22.94762719
全优加早教·托育（隽悦园校）,天府路161号205单元,113.3747055,23.14291582
sunny艺术托管中心,南城路343号喜迎雅静小区一层商铺,113.3747058,22.92928109
贝托芬托育,南村镇兴南大道421号202房,113.3747778,23.02762396
子安托育,光明南路1号青少年宫首层,113.374827,22.95071782
习优教育（大西路店）,三堂路南阳里小学（第一校区)西侧约50米,113.3748509,22.94834518
亲子林教育,天府路口叠翠台D座首层,113.3749333,23.14493548
慧优教育,南村壹号健康产业321,113.3750572,23.02747509
凡恩格林森林幼儿园,迎龙路1233号,113.3750784,23.22891506
博贤托管中心,员岗村后底岗北路一号,113.3751438,23.03399956
YOUBETTER优贝乐托育·早教（华景新城校区）,景邮路8号115房（华景新城）,113.3752503,23.15297677
英翰托育早教中心（桥南校区）,桥南街福德路790-804号,113.3753042,22.93414387
韵乐生活馆（先锋店）,光明南路111号,113.3757262,22.94956347
科翰教育,繁华路57号繁华中心三楼,113.3757738,22.95368336
君轩托教中心,光明南路97号,113.3758763,22.94929665
星火教育,繁华路57-103号金口岸大厦3楼,113.3759598,22.95364641
好苗子托管辅导中心,环城西路37号,113.3759723,22.95089401
博尔斯托管,市桥光明南路67号,113.3762707,22.94849008
蓝房子托管,光明南路51-53号,113.376386,22.94806977
全优加早教·托育（华南新城分校）,新城小区大平台二楼A208-A213层,113.3765028,23.12247371
嘉嘉托管,员村三横路18号之一（员村地铁站C口步行470米）,113.3765266,23.13199792
三点半互助托管中心,东沙村兴发路,113.3765726,22.97485532
巧多狮IB托育（华景园店）,棠下街道景邮路12号理想地公寓108铺,113.376913,23.15086074
稚德托育中心,良城北路28号101铺(良田卫生院对面),113.377033,23.356028
唯斯顿蒙特梭利儿童之家雅园,番禺区雅居乐观景北街75号101号,113.3776102,23.02342327
晓远托辅中心,桥南路南郊村顺宁路8号,113.37766,22.93659922
学通托辅中心,顺宁路3号,113.3780021,22.93661563
都挺好托育（哈街校区）,桥南街道南郊路162号,113.378192,22.93982888
森本兔婴幼儿托育,桥南街福景路1033号铺201室,113.3782152,22.93125084
心子绿学园,南村镇江南村江南桃园路4号,113.3784121,23.00401963
贝乐,南康六巷与顺宁路交叉口附近,113.3785018,22.93643569
芳草园托管教育中心,华景北路与景邮路交叉口西南40米,113.3787944,23.15291487
都挺好托育（市桥校区）,市桥街清河中路8号,113.3788695,22.94559967
沐洋瀚文,顺宁路与南康二巷交叉口西北20米,113.3789291,22.93689185
贝思少儿托管中心,南郊村B区南康大街4号,113.3790882,22.93684291
萌星托管（富城商场店）,捷进中路瑞华苑,113.3793641,22.96384885
韵乐生活馆·双语托管（桥东店）,东涌路130号,113.3797494,22.94856496
蒙奶奶国际儿童之家·AMI蒙氏托育早教,黄埔大道中海景花园A栋L层,113.3797992,23.13526054
如意教育,东涌路114号,113.3798398,22.94813711
全优加早教·托育（华景新城校）,华景北路187、189号二层201铺自编03商铺,113.379858,23.14631467
熊托邦·布鲁姆国际早教托育中心,黄埔大道中148号海景中心首层,113.379858,23.14631467
无忧托管辅导中心,东涌路90号二楼,113.3799963,22.9471614
金贝贝儿童看护点,龙洞东街110号,113.3800406,23.21105902
优智嘉教育,东涌路92号1楼,113.3800717,22.94748217
十牛城堡,迎星中路番禺儿童公园,113.3800831,22.97333797
一同学,顺宁路南郊村-B区,113.3800874,22.93672296
星辰教育托管,郭地大街松苑,113.380175,22.944081
班尼特国际早教·托育（嘉骏苑校区）,白云路89号201,113.3802812,22.96582127
立星托管,员村三横路东巷1号二三楼,113.3803878,23.13157142
抱抱熊托育中心,宸悦路2号1019-1023铺,113.380637,23.100949
乐鲸灵婴幼儿托育·早教中心（广雅灏湖校区）,国泰路雅居乐花园邻居36号自编1号,113.3808179,23.02153187
行知托管,南村镇广州雅居乐花园邻居一栋,113.3808179,23.02153187
博学托管培训中心,淘商城电子商务创意产业园西南门旁,113.3811363,22.94242181
奇特小镇,市桥街富都城捷进中路3号上轩广场F2层,113.3816615,22.96264358
利民托儿所,桥南街上奥东街6巷8号,113.3816646,22.94133546
奇特小镇婴幼儿日托中心（桥南江畔校区）,桥南街逸祥大街2号2层202号,113.3816646,22.94133546
智慧教育托管,市南路与运河直街交叉口东北40米,113.383022,22.916261
尚書堂,桥南街道聚宝路3号,113.3830771,22.93456675
爱亲宝托育园,龙洞东路221号,113.3831101,23.21368404
小红帽托管中心,南庭路72号,113.3838275,22.93652491
红树林托育中心,广州市番禺区雅居乐花园观景路510号,113.3844031,23.01964891
筱葵园托管中心,棠东官育路与棠东村官育路交叉口北60米,113.384759,23.1271
旭升家庭服务部,二塱西街1巷2号,113.3852319,22.92940099
十牛托育(剑桥郡校区),南村镇瀚澜一街38号2楼(板桥地铁站D口步行390米),113.385846,23.019991
传知学堂,德祥路8号,113.3859431,22.94632525
优博学,桥南街南庭路242号,113.3861547,22.93606856
Sunny文化托辅中心（锦庭店）,锦庭路236号,113.3862367,22.93604395
全优加早教托育中心剑桥郡校,南村镇雅居乐剑桥郡瀚澜一街48号201、301,113.386483,23.019659
全优加,涌口街雅居乐剑桥汇(板桥地铁站D口步行270米),113.386531,23.019583
小院儿学园0-3托育,鑫润花园九座101房,113.38654,22.947116
睿庭教育托辅中心,桥南街南庭路266号,113.3866384,22.93597611
芽米国际保育园,大丰路18号大丰汇创意园D栋201号,113.3867598,23.16167584
一加贝贝托育园,平康路德胜广场教育城715号,113.3869185,22.95137257
书童之家,荷光路38号棠新住宅小区3栋1楼,113.3869489,23.14443616
华蔚托育(东兴校区),大龙街政泰路37号,113.387028,22.927614
阳光小屋托管,祥安大街与德胜路交叉口西南20米,113.3871201,22.9470629
蒂芭卜蒙台梭利早教日托中心（天河店）,天河棠下智汇ParkB栋二层,113.3878392,23.15259842
五六点智慧托管,雍逸华庭东门西北130米,113.3885618,22.93597741
乐点熊(香港)托育·早教中心,绿茵街9号-102,113.388937,23.122042
博思托管中心,江南村南里路2号3幢301室,113.389653,23.00653982
爱尔贝国际托育·早教中心(骏景店),骏景花园绿茵街5号之二102铺(东御苑G3G4楼下),113.389791,23.123365
优贝乐托育早教（同创誉城店）,广州番禺区国泰路28号,113.3913085,23.02111818
乐鲸灵婴幼儿成长中心（剑桥郡校区）,雅居乐花园国泰路36号自编1（仁维天药房旁),113.3919194,23.01638738
种子学园托育中心,兴泰路38号,113.3920238,22.9448864
小太阳,兴泰大街与兴泰路交叉口西南160米,113.3922148,22.94363274
几米稚家,岑村华南御景园A17栋1层,113.3924605,23.18238636
FAMIC放我家托育·早教（保利天悦托育园）,保利天悦,113.3931816,23.11464066
初心童心国际托育园,保利天悦28栋301室,113.3931816,23.11464066
小东家托管综合服务中心,郭地大街一巷松苑,113.3936469,22.95687037
春田花花托管教育辅导中心,良田良狮路35号(良田二小新校区西侧200米十字路口陆安百货2层),113.394107,23.346792
启航托管中心,小塘坊新区大街与为民北路交叉口西220米,113.3947095,22.99983416
乐鲸灵婴幼儿托育·早教中心（琶洲新村校区）,海珠区琶洲新村商业广场1栋A栋2楼,113.3956664,23.11286405
玥玥辅导托管中心,南村镇樟边村隔田坊大街二巷8号之二,113.3961099,22.9967849
思润托育,市桥街平康路灏景轩商住楼首层,113.3970633,22.95207652
开轩文物托管所,棠德东横路棠德花苑,113.3970994,23.14631357
环球教育雅思托福培训中心(大学城校区),大学城中六路街1号广州大学城信息枢纽楼202A房号,113.397285,23.045142
一心国际早教托育中心,大学城信息枢纽楼二楼(大学城南地铁站A口步行390米),113.397314,23.045368
新洲际教育雅思托福培训留学中心(大学城校区),大学城明志杰街1号广州大学城信息枢纽楼808,113.397453,23.045315
天河区丰乐社区安亲托辅中心,中山大道棠东村官育路18号（棠东小学门前50米）,113.397477,23.14004101
腾艺安亲托管中心,雅居乐剑桥郡瀚澜一街20号之2号,113.3976816,23.03528508
FAMIC放我家托育·早教(剑桥郡园),雅居乐剑桥郡,113.39803,23.03752585
爱婴乐园·早教·托育园,政通路25号自编8号,113.3986434,23.01728502
全优加早教·托育(时代倾城校),南村镇南村东线路时代倾城商铺202号,113.398683,22.999109
禾光美育家庭托育·早教（琶洲园）,杨青路5号,113.3987496,23.10767388
小鲸妈妈托育中心（剑桥郡店）,瀚澜一街38号,113.399167,23.03229642
小院儿学园·0-3岁托育,富怡东路罗家村段鑫润花园九座101房,113.3991824,22.95919146
全优加早教·托育（剑桥郡校区）,南村镇雅居乐剑桥郡瀚澜一街48号,113.3993874,23.0321613
红太阳托管服务中心,文教西街27号,113.3996966,22.95771838
银袋鼠托育中心,棠下街道信华一街209号,113.3998142,23.14557649
大笨象托管中心,官育路棠东毓南路5号,113.4002822,23.13885582
东方托管中心,岑村松岗小区7巷2号,113.400952,23.16788791
金苹果看护点,岑村圣塘大街二巷23号,113.400952,23.16788791
智慧城托育中心,凌塘环村路与凌塘村上街东交叉口西北40米,113.401048,23.17024
金太阳托育中心,新岑五路云峰商务酒店,113.40109,23.170265
尚勤学托育中心,-高唐软件园高唐路凌塘村新街16-3号,113.401179,23.170182
乐点熊早教托育中心,绿茵街9号东御苑102号,113.4013193,23.13497666
悦享学成长中心,中山大道绿茵街9号,113.4014658,23.13472102
博雅托辅中心,南华路123、125、127号商铺,113.4020256,23.01718446
贝安斯国际托育早教中心,钟升路48号钟兴商业广场F2,113.402181,23.379611
爱尔贝国际托育·早教中心（骏景花园店）,绿茵街5号之三113铺,113.4028309,23.13557305
飞屋牧童托育园(中海康城店),中海康城风信街5号,113.403951,23.131945
启辰托学中心,乐宜路大同小学南侧,113.4040225,22.9050616
欣育托管,阳光假日园2层A29室,113.404515,23.14108264
水德之家婴幼儿社区托育中心,中山大道天朗明居西南门4号岗西侧商铺,113.4045938,23.13849953
亲仁托管,车陂路B12站,113.4051605,23.13096916
全优加(金海岸分校),大龙街金海岸兴泰东路傍江西村1号,113.406495,22.932866
广州市朵加婴幼儿托育有限公司,大岗镇兴业路23号5栋308铺,113.40672,22.804162
学而乐托管中心,大同村乐宜路51号,113.4074445,22.90397994
新星,沐陂西街三号大院西南侧约40米,113.4075492,23.16727789
纽诺托育·早教（番禺广场园）,亚运大道178号,113.4077508,22.9480589
阳光托管,榄元新街18-1号,113.4080317,23.20749588
子优教育课后托育中心,宦溪北路与桃园西路交叉口东80米,113.409356,23.117025
一心国际早教托育中心,大学城信息枢纽楼二楼（大学城南地铁站A口步行390米）,113.4100138,23.05752233
筱葵园托儿所管中心食堂（东圃店）,东圃小学门口对面二楼,113.4101812,23.12909683
广东奥林匹克会爱奇体育俱乐部(优托邦奥体店),奥体南路12号(优托邦购物中心迪卡侬对面),113.410496,23.134512
黄岗教育托管辅导中心,育英路31号,113.411,23.126899
森林宝宝国际日托早教中心（东景校区）,中山大道中128号东景花园C栋0201,113.4114056,23.13644811
非凡保姆联合北院托育园（东圃校区）,车陂北街28号之一联合社区北院3栋109单元,113.4122363,23.1409378
十牛小镇（阳光城市广场店）,兴业路与荔湾路交叉口东南20米,113.4135848,22.80808618
童心托管中心,青年路东兴楼3楼,113.413886,23.13068019
全国青少年科普创新教育基地(优托邦奥体旗舰店),奥体南路12号优托邦F2,113.413896,23.13039
怪兽充电(英卓思国际教育中心优托邦奥体店),奥体南路小Q儿童城2楼(必胜客楼上),113.414801,23.130188
FAMIC放我家托育·早教（中海康城店）,中海康城梧桐街3号,113.4148781,23.1476895
飞屋牧童托育园（旭景家园店）,车陂旭景家园旭景西街196号102房,113.4149278,23.14046728
益儿托管,旭景家园A区a9-102室,113.4149278,23.14046728
柚米国际教育中心(优托邦奥体旗舰店),奥体南路12号3期优托邦购物中心F2,113.415048,23.130247
飞屋牧童托育园（中海康城店）,中海康城凤信街5栋1层,113.4161178,23.14647313
提分王AI科技教育中心(优托邦·奥体超级Mall店),奥体南路12号优托邦·奥体超级MallF2,113.416726,23.131025
童心教育早教·托育,大龙街道傍雁路东湖洲花园3区1号楼首层,113.417092,22.932963
飞屋牧童双语托育（番禺金海岸店）,大龙街金海岸大道金海岸花园14座1梯101室,113.417345,22.94717882
来电(米娜凯威国际礼仪艺术教育奥体优托邦校区),奥体南路12号优托邦当季2层D220,113.417388,23.131313
好之星托管,钟落潭镇,113.417411,23.39799166
康源馆,太石村简太路233号20号,113.4179621,22.89673403
金智慧素质成长中心（金港湾购物广场店）,大龙街城区大道283号金港湾购物广场F2层,113.4187515,22.95013258
全优加早教·托育（金海岸校）,大龙街金海岸花园售楼中心旁（海岸公园）,113.4194333,22.93953249
FAMIC放我家·家大兰亭社区托育园,宦溪西路兰亭盛荟四季里商业街1号143-144号,113.4202504,23.12773123
牛油果童园早教·托育·体能游泳中心,兴泰东路98号金海岸花园,113.4210743,22.94324232
优立思文化成长中心,前进街桃园路1号,113.4222702,23.12395616
裕苑街九巷8号托管,大简幼儿园,113.4232006,22.88220578
领航托管辅导艺术培训中心,新村北街新塘小学南侧,113.4233333,23.17542943
天天向上辅导托管中心,西约新村大街利源超市旁,113.4246887,23.17463078
棒吉拉早教托育中心（天河中心）,桃园西路635号,113.4246981,23.13043531
艺墨托管中心,穗石村穗石大道38号,113.4250515,23.06159528
朵拉早教托育中心,环城北路北约坊二巷四横1号101、102（近龙美村委会）,113.426731,22.82235192
贝贝家音乐托育中心,白云大道南1033号东方明珠花苑南门,113.4285712,23.68188749
飞屋牧童托育园（番禺东湖洲店）,东湖洲花园C期17座103室,113.4289321,22.94380431
飞屋牧童双语托育（天河美林湖畔店）,桃园南二街194号204房,113.4289663,23.11960299
金宝贝早教（天河奥体中心）,奥体南路12号,113.4297706,23.14381993
星萌乐托育成长中心,汇彩路444号,113.4302145,23.12571112
童心教育早教·托育（东湖洲中心）,傍雁路东湖洲花园3区1号楼首层,113.4302356,22.9383928
明日之星托管班,新造镇新华路85号崇德市场对面,113.4320108,23.04849741
悦乐成长园,兴华路91号,113.4320108,23.04849741
桐文乐学,菁映路菁品园,113.4322166,23.12477224
圣果成长园托育早教中心（菁品园校区）,盈溪路2-12(双)号二层自编02号商铺,113.4323819,23.1269267
有家学堂学习共享空间（盈溪路店）,盈溪路149号3楼413-415室,113.4330666,23.12523244
学之社托管,长洲路257号,113.4339831,23.08868498
儒雅教育托管中心,石基镇富怡路17号,113.439157,22.958079
托育辅导中心,富怡小区3区东门旁,113.439761,22.958965
向日葵托管辅导中心（三稳涌西街）,文稳街与909乡道交叉口西80米,113.441903,22.89649528
筱葵园托管中心,吉山小学旁边,113.4419515,23.14397191
贝贝加国际保育园,金碧世纪花园会所4楼,113.4423942,23.12641101
培英托管,小乌新街234号,113.443135,22.87718303
筱葵园托管中心,东横一路宏泰创空间2楼209室,113.4433223,22.96380166
Care for kidz卡尔国际托育园,悦景路48号（KFC肯德基后门斜对面）,113.4434178,23.15377685
同学嘉一站式托教中心,联和街道富春山居B31栋负一楼102室,113.4436131,23.19683425
卓思托育&早教中心,团结村金龙路7号（即恒大一期旁）,113.4454576,22.96674454
广州澳学童心圆托育中心,开创大道3330号,113.447168,23.186243
俊才托管铺导班,聚龙苑西门北90米,113.4475469,22.96605889
全优家托管辅导中心,小龙村祠堂西街北二巷25号,113.4488598,22.97335196
飞卓托管教育,怡园西街16号101室,113.450133,23.102092
才智社辅导托管中心,茅岗路茅岗小学南侧约70米,113.4505202,23.12384997
可乐托管教育,怡园小区西街20栋,113.450577,23.102233
博雅托管中心,富怡路63号,113.4509911,22.96990602
Sunny艺术托管中心,教育街大龙社区西侧,113.4520519,22.9696843
儒雅托管中心,富怡路17号2楼,113.4522827,22.96964348
纽诺托育·早教,开创大道与科翔路交叉口南180米,113.452942,23.178422
雅智园幼儿托管中心,港湾西三街西200米,113.4538057,23.11450439
阳光教育托管中心,水门路25号三楼化龙镇水门路25号,113.45577,23.037426
向日葵宝贝托育园(东涌校区),东涌镇民康路9号2楼,113.456992,22.886028
大沙东托育园,石化小区东南门西80米,113.458547,23.107866
爱乐祺·国际托育早教中心(黄埔分中心),澳葡街115号201-205,113.458917,23.100297
领航托管,港湾一村13栋105房（大沙地地铁站C口步行470米),113.4589417,23.11228071
阳光托管,荔香二街23号附近,113.4594361,23.10995756
小太阳托管中心（港湾路西二街店）,港湾西二街3号（大沙地地铁站C口步行470米),113.459616,23.11251822
澳学童心圆托育园（金峰园区）,开创大道3330号之102号,113.4602749,23.19778964
明智托管,东涌镇盛发西街二巷6-1号,113.4635768,22.90072979
金太阳托管,盛发西街与东华街交叉口北20米,113.4640907,22.90050788
华外APEP爱培学园（优托邦店）,科学大道193科学城商业广场F2层,113.4656965,23.17934552
小象祥枫保育园,科翔路128号173-174室（地铁6号线金峰地铁站B出口，金峰城一楼）,113.4660041,23.18996027
一百橙长,金峰城128号,113.4660041,23.18996027
育德堂托管,市莲路与南荔东路交叉口西60米,113.468841,22.96195
恬雅·育苗圃蒙台梭利国际托育早教中心, 丰乐南路90号101（金逸雅居-恬雅蒙台梭利托育中心）,113.469421,23.10715688
童颜心童颜托育早教中心,大沙北路123号政法楼2楼201室,113.4704534,23.12075127
小宇宙托辅中心（潭山店）,潭山环村公路化龙第二小学,113.470848,23.01175907
贝贝伴国际早教·托育（黄埔中心）,保利中誉广场副座3楼（大沙东地铁站A口步行180米),113.4709809,23.11853548
全优加早教·托育（黄埔旗舰校）,丰乐南路402号平安银行丰乐路支行二楼（黄埔花园）,113.4710144,23.11062878
启航托辅,潭山小学潭山路65号,113.472759,23.01232774
启智托管班,潭洲潭山路14号,113.4750768,23.00906358
佳佳托管,大沙北路大沙东公租房,113.475903,23.12107775
文冲托教,步东商业大厦（大沙东地铁站C口步行490米),113.47686,23.11799944
姬堂小学-阳光辅导,黄埔街道姬堂小学,113.4775455,23.14338469
蒂芭卜蒙氏早教托育中心,香雪二路与汇星路交叉口西北60米,113.47784,23.175525
星光童乐汇早教托管中心,瑞东花园A东京栋中美新地教育城二楼,113.4784109,23.12043228
艾肯迪托育中心,水西路萝岗和苑H11栋一楼,113.479334,23.188212
启博托管,福南坊新村12巷1号2楼,113.4804954,23.03164534
同芯拖辅中心,海傍村民委员会,113.4809023,22.94053624
精英教育托管服务中心,市莲路与岗中路交叉口西北160米,113.480951,22.966821
金鹰宝贝国际托育中心,石化路219号文冲同创汇二楼,113.4827025,23.11778572
学生之家托管中心,文元石榴巷与牛地街交叉口东北约100米,113.4828263,23.11148766
AD KIDS CLUB恐龙园早教托育中心,亚运城天峰一区6栋110商铺,113.4856996,22.95732682
熊猫宝贝早教托育中心,石楼镇莲港大道22号一街701栋,113.486949,22.967528
蓓蕾教育咨询部,马岗大街石化小学东北侧约40米,113.4880116,23.11536709
酷爱学托管,亚运大道辅路与兴亚大道交叉口西行150米路南亚运城天成,113.4881778,22.95746244
阳光托管,红山街道姬堂乐善上街52号,113.4882621,23.1064698
贝贝亲教育托管辅导社,石楼镇建设路秀明街5号,113.48874,22.969688
秋石托育,莲港大道与建设路交叉口东北20米,113.489107,22.969007
五六点智慧托管（亚运城校区）,亚运大道1290号9栋103铺,113.4894669,22.95732356
鲸喜哆哆婴幼儿托育中心,石楼镇沙浦东路66号,113.490018,22.970682
卓盛教育托管中心招生,沙浦东路与沙浦东路五街交叉口西南20米,113.49008,22.97056
蒂芭卜蒙氏早教托育中心（保利香雪山店）,萝岗街道香雪二路96号,113.4908837,23.18725598
天湖晨曦艺术托管中心,康乐西路（太平第二中学西南侧),113.4932984,23.44698276
英莱恩国际早教托育,石楼镇乐羊羊路55号天峯F2商铺5梯104-106号,113.494104,22.947802
华思教育（番禺校区）,兴亚三路与兴岭路交叉路口南侧（运动员村东南侧）,113.4952569,22.95923435
梦想家托管中心（市莲路店）,赤岗村青颍大街九巷2号,113.4952678,22.97966762
天天向上课后托管中心,蚧地街太平中心小学北侧约70米,113.4954116,23.44675567
乐涵教育亚运城校区,兴亚三路32亚运城国际区A区F2层,113.4969416,22.95640813
育苗托管辅导班,花园路七巷与花园中路交叉口东南40米,113.4978119,23.44378805
新爱婴国际早教中心（亚运城店）,石楼镇兴亚三路32-46号亚运城国际商业街B区三层,113.4991783,22.9570015
小渔托育,黄河路建发广场南侧约40米,113.4992466,22.97655463
熊猫宝贝早教托育中心,莲港大道22号一街701,113.4996437,22.97932381
小青苗灵性教育(广州旗舰园),黄阁万科南方公园S510,113.500402,22.806887
飞屋牧童托育园(萝岗锐丰店),荔红路锐丰中心7栋一楼,113.501352,23.173292
蓓蕾托育园,建设路与西门中路交叉口西40米,113.501874,22.974268
狮子王贝贝国际托育(户外花园旗舰店),萝岗科学城开创大道锐丰广场9栋3层全层,113.502254,23.17285
鲸喜哆哆托育中心,沙浦东路66号,113.5029953,22.98264461
智慧托管,石楼镇乐羊羊路38号亚运城天峯1区7栋106,113.5037991,22.95873003
英莱恩国际早教中心,石楼镇乐羊羊路55号天峯F2商铺5梯104-106号,113.5043339,22.95873486
自然树儿童之家托育·早教（海珠区保利花园店）,工业大道中400-13号2、3层,113.5044875,23.4588961
五六点托管（重文校区）,泰山路59号,113.5050909,22.97869429
狮子王贝贝国际托育（户外花园旗舰店）,萝岗科学城开创大道锐丰广场9栋三楼全层（香雪地铁E出口即到）,113.5051329,23.18537328
祝博士（亚运城校区）,兴亚三路147号3栋2梯109房,113.5066008,22.95710699
天才优儿（萝岗奥园广场店）,开创大道萝岗奥园广场F1层,113.5109039,23.18608601
启帆托管班（石楼清流村店）,石楼镇东窖桥候车亭隔壁,113.5129699,22.92042062
蒂芭卜托育中心（东荟城店）,瑞和路万科东荟城北门二街76号,113.5135162,23.17535511
飞屋牧童双语托育（万科东荟花园店）,东荟一街29号A1栋302房,113.5143466,23.17375102
飞屋牧童托育园（锐丰店）,荔红路锐丰中心7号楼,113.5143524,23.18606991
小博士托管班（麒龙西路店）,麒龙路与丹桂路交叉口西南160米,113.5172491,22.8434279
自然树儿童之家(广州南沙金茂湾托育园),黄阁镇金茂湾T3栋140号,113.518846,22.780641
廖龙摩托车配件店,九佛育贤路与黄山北路交叉口北20米,113.521051,23.350121
蓝蝶国际托育园南沙悠方园,翠瑜街与柳园路交叉口西120米,113.521848,22.798473
步漖托儿所,海龙街增滘步漖村481号,113.5231054,22.94003948
金鹰教育托管班,黄埔东路2879号34栋,113.523984,23.087827
蓝精灵托管中心,夏园小学西南门西北50米,113.5302333,23.09377257
育凡教育托管,青年路东盛楼228号602室,113.531078,23.064055
自然树儿童之家托育·早教（南沙金茂湾校区）,金象中路金茂西二街1号138房-140房,113.5318073,22.79295268
蓝蝶国际托育园,翠瑜街11号悠方天地东区F栋二楼211C,113.5326377,22.8113729
飞屋牧童双语托育(南沙万达中心),南沙万达广场二楼,113.532995,22.79437
乐学托管中心,笔村中南坊街41号(东区小学正对面),113.5339058,23.12754532
十牛托育(金洲瞳心园),中大城创景街5号101(金洲地铁站A口步行240米),113.537726,22.793361
澳学拔萃国际早教中心,开源大道中海誉城北苑478号二层（靠近中国银行）,113.5381765,23.1757393
悠悠家蒙特梭利托育中心,丰庭花园,113.538896,22.789696
飞屋牧童托育园（黄埔万科山景城店）,长岭街道长岭路万科山景城东区M2栋,113.5392478,23.22328025
稚趣慧儿儿童成长中心,云埔五路玉泉学校西北侧约80米,113.5411429,23.17165042
幸福大本营托育中心,S378(九龙大道)福里街12号101号,113.541308,23.333128
小马快跑早教托育,凤湖四路与九龙大道交叉口西南180米,113.542452,23.329442
当乐娃国际智慧托育,凤湖四路与九龙大道交叉口西南140米,113.542504,23.329705
乐轩私塾,漫林街98号,113.5431054,23.17035177
爱乐祺国际托育早教中心,黄埔东路澳葡街115号201,113.5432728,23.09952992
瑞奇中小学托管辅导,东园六街南燕楼,113.5436565,23.07641446
FAMIC放我家（万科尚城2店）,丹水坑路万科尚城A2栋204房,113.5440407,23.1055483
FAMIC放我家托育·早教（万科尚城园）,丹水坑路万科尚城A6,113.5440407,23.1055483
飞屋牧童托育园（黄埔万科金色梦想店）,云埔五路万科金色梦想G13栋金梅街1号103号,113.544627,23.17505513
飞屋牧童托育园（南沙万达店）,双山大道万达广场二楼,113.54527,22.8070491
FAMIC放我家·家庭托育(绿地城园),凤湖中路广州绿地城,113.546758,23.32055
幼而学教育,海润大街30号,113.5478947,22.78954249
全优加早教绿地缤纷城校,九龙大道绿地缤纷城商城1层153-5,113.54804,23.323522
承希托育(黄埔旗舰店),佳兆业城市广场盛凯一街6号81012,113.548464,23.101909
飞屋牧童托育园(南岗佳纷天地店),佳纷天地二楼,113.548815,23.103404
小雪人托育中心,进港大道与珠电路交叉口西南约80米,113.552744,22.799035
幸福大本营,S378(九龙大道)福里街12号101号,113.5531613,23.350385
BCA當乐娃国际智慧托育,凤湖四路万科·幸福誉南门东南侧约80米,113.5548655,23.34224798
祝博士,凤湖四路万科幸福誉南门底商,113.5548655,23.34224798
智多星托管,G9411广隆苑底商,113.5555392,22.79222592
悠悠家托育中心,广丰路1号（金洲地铁站出入口步行270米）,113.5569469,22.8094011
爱尔福托育早教中心,春晖一街22号2层,113.5573109,23.11920675
芮禾家早教托育园(珠江嘉园店),来安四街86号,113.557653,23.198059
南沙红黄蓝成长中心,金沙路23号星河盛世商场首层内,113.5577712,22.81630055
帕思教育,凤岗四巷77号e105号,113.5583235,22.79927879
卓聪托管,进港大道28号3楼,113.5604312,22.8121779
小柚子托育园,翡翠绿洲3期56栋104,113.560539,23.135885
